accuracy,sparse
  0.6081, 0.613245
    0.61, 0.612583
  0.6099, 0.611921
  0.6076, 0.612583
  0.6122, 0.610596
  0.6041, 0.613245
  0.6059, 0.612583
  0.6072, 0.611921
  0.6032, 0.613245
  0.6069, 0.611921
  0.6046, 0.612583
  0.6065, 0.611921
  0.6002, 0.613907
  0.6098, 0.610596
  0.6086, 0.610596
  0.5986, 0.613907
  0.5985, 0.613907
  0.6103, 0.609934
  0.6099, 0.609934
  0.6074, 0.610596
  0.6057, 0.608609
  0.5924, 0.606623
  0.5962, 0.600662
  0.5692, 0.607947
   0.562, 0.609272
  0.5871, 0.600662
  0.5678,  0.60596
  0.5508, 0.610596
  0.5574, 0.607947
  0.5643, 0.605298
  0.5877, 0.597351
  0.5495, 0.606623
  0.5865, 0.593377
  0.5674, 0.598675
  0.5561, 0.600662
  0.5279, 0.609934
  0.5591, 0.598013
  0.5571, 0.598013
  0.5297, 0.606623
  0.5572, 0.596026
  0.5312, 0.602649
  0.5189, 0.606623
  0.5167, 0.607285
  0.5634, 0.591391
  0.5325, 0.600662
  0.5312,      0.6
   0.561, 0.587417
   0.541,  0.59404
  0.5296, 0.596689
  0.5205, 0.599338
  0.5461, 0.590066
  0.5123,      0.6
  0.5119, 0.598675
  0.5108, 0.598675
  0.5167, 0.596689
  0.5001, 0.601324
  0.4774, 0.607947
   0.495, 0.601987
  0.4727, 0.608609
  0.4915, 0.601987
  0.5086, 0.596026
  0.5142,  0.59404
  0.5042, 0.597351
  0.4999, 0.598675
  0.4851, 0.603311
  0.5172, 0.592053
  0.5033, 0.595364
  0.4942, 0.598013
  0.5087, 0.592715
  0.4632, 0.607285
  0.4784, 0.601987
  0.5185, 0.588079
  0.5026, 0.593377
  0.4698, 0.603974
  0.5135, 0.589404
  0.4574, 0.607947
  0.4644, 0.605298
  0.5207, 0.586093
  0.4562, 0.607285
   0.464, 0.604636
  0.5095, 0.589404
  0.5196,  0.58543
  0.4758,      0.6
  0.5474, 0.575497
  0.4796, 0.598013
  0.4567, 0.604636
  0.5195, 0.583444
   0.529, 0.580132
  0.4773, 0.596689
   0.463, 0.601324
  0.4862, 0.593377
   0.455, 0.603311
  0.4904, 0.590728
  0.4843, 0.592053
  0.5023, 0.584768
  0.4326, 0.607947
  0.4981, 0.586093
  0.4753, 0.593377
  0.4557, 0.599338
  0.4825, 0.590066
  0.4957,  0.58543
  0.4855, 0.588742
  0.4552, 0.598675
  0.4926, 0.586093
  0.5202, 0.576821
  0.4585, 0.597351
  0.4477, 0.600662
  0.4552, 0.597351
  0.4784, 0.589404
  0.4838, 0.587417
  0.4635,  0.59404
  0.4427, 0.600662
  0.4702, 0.591391
  0.4461, 0.599338
  0.4717, 0.590728
  0.4651, 0.592715
  0.4571, 0.595364
  0.4312, 0.603974
  0.4606,  0.59404
  0.4621, 0.593377
  0.4346, 0.601987
  0.4796, 0.586755
    0.49, 0.582781
  0.4423, 0.598675
  0.5094, 0.575497
  0.4471, 0.596026
  0.4401, 0.598013
  0.4321, 0.600662
  0.4837, 0.583444
  0.4517,  0.59404
  0.4377, 0.598675
  0.4765,  0.58543
  0.4484, 0.594702
   0.437, 0.598013
  0.4573, 0.590728
  0.4334, 0.598675
  0.5164, 0.570861
  0.5072,  0.57351
  0.4668, 0.586755
  0.4842, 0.580795
  0.4678, 0.586093
  0.4515, 0.591391
  0.4433,  0.59404
  0.4966, 0.576159
  0.4358, 0.596026
   0.453, 0.590066
  0.4545, 0.589404
  0.4643, 0.586093
  0.4643, 0.586093
  0.4464, 0.592053
  0.4412, 0.593377
  0.4489, 0.590728
  0.4446, 0.592053
  0.4525, 0.589404
  0.4371,  0.59404
    0.45, 0.589404
  0.4111, 0.601987
  0.3931, 0.607947
  0.4645, 0.584106
  0.4131, 0.600662
  0.4449, 0.589404
   0.464, 0.582781
  0.5015, 0.570199
  0.4497, 0.587417
   0.455,  0.58543
  0.4212, 0.596689
  0.4364, 0.590728
  0.4304, 0.592715
  0.4429, 0.588079
   0.412, 0.598013
  0.4272, 0.592715
  0.4262, 0.592715
  0.4628, 0.580132
  0.4347, 0.589404
   0.455, 0.582119
  0.4384, 0.586755
  0.4717, 0.574834
  0.4273, 0.589404
  0.4342, 0.586755
  0.4121,  0.59404
  0.4752, 0.572848
   0.447, 0.582119
  0.3897, 0.600662
  0.4022, 0.596026
  0.4518,  0.57947
  0.4136, 0.592053
   0.433, 0.584768
  0.3826, 0.601324
    0.38, 0.601987
    0.38, 0.601987
  0.4508, 0.578146
  0.4375, 0.582119
  0.4485, 0.578146
  0.4106, 0.590728
  0.4256,  0.58543
  0.3833, 0.599338
  0.4364, 0.581457
  0.4117, 0.589404
   0.427, 0.584106
  0.3869, 0.597351
  0.3882, 0.596689
  0.4003, 0.592053
  0.4328, 0.580795
   0.397, 0.592715
  0.4066, 0.589404
  0.4001, 0.591391
  0.4275, 0.582119
  0.3557,  0.60596
  0.4346, 0.578808
  0.4086, 0.587417
  0.3721, 0.599338
  0.3837, 0.595364
   0.413,  0.58543
  0.4198, 0.582781
  0.3679,      0.6
  0.3658, 0.600662
  0.4606, 0.568874
  0.3986, 0.589404
  0.3885, 0.592715
  0.3964, 0.590066
  0.4358, 0.576821
  0.3656,      0.6
  0.4225, 0.580795
  0.4198, 0.581457
  0.4137, 0.583444
  0.3958, 0.589404
  0.4175, 0.582119
  0.4154, 0.582781
   0.363,      0.6
  0.4303, 0.577483
  0.3937, 0.589404
  0.4027, 0.586093
  0.4325, 0.576159
  0.4336, 0.575497
  0.3717, 0.596026
  0.4421, 0.572185
  0.3777, 0.593377
  0.3559,      0.6
  0.3655, 0.596689
   0.413, 0.580795
  0.3454, 0.602649
  0.4406, 0.570861
  0.4266, 0.575497
  0.4104, 0.580795
  0.3883, 0.588079
  0.4648, 0.562252
    0.39, 0.586755
  0.4416, 0.569536
  0.3918, 0.586093
   0.405, 0.581457
  0.4107,  0.57947
  0.4183, 0.576821
  0.3759, 0.590728
  0.3598, 0.596026
  0.4056, 0.580132
  0.3961, 0.582781
  0.4158, 0.576159
  0.3696, 0.591391
  0.4063, 0.578808
  0.4038,  0.57947
  0.3735, 0.589404
  0.4131, 0.576159
  0.4128, 0.576159
  0.3289, 0.603974
  0.4024,  0.57947
  0.4121, 0.576159
  0.3841,  0.58543
  0.3945, 0.581457
  0.3781, 0.586755
   0.368, 0.590066
  0.3808,  0.58543
  0.3764, 0.586755
  0.3494, 0.595364
  0.4012, 0.577483
  0.3584, 0.591391
   0.376, 0.584768
  0.3907,  0.57947
  0.3209, 0.602649
  0.3764, 0.584106
  0.3524, 0.592053
  0.3397, 0.596026
  0.4344, 0.564238
  0.3707,  0.58543
  0.3594, 0.588742
  0.4237, 0.566887
  0.3391, 0.594702
  0.3248, 0.599338
  0.3603, 0.587417
  0.3498, 0.590728
  0.3789, 0.580795
  0.3597, 0.586755
  0.4146, 0.568212
  0.3567, 0.587417
    0.37, 0.582781
  0.3652, 0.584106
  0.3267, 0.596689
  0.3435, 0.590728
  0.4133, 0.566887
  0.3747,  0.57947
  0.3161, 0.598675
  0.3569, 0.584768
  0.3923, 0.572848
  0.3064, 0.601324
  0.3573, 0.584106
  0.3585, 0.583444
  0.3423, 0.588742
  0.3418, 0.588742
   0.432, 0.558278
  0.3639, 0.580795
  0.3596, 0.582119
   0.334, 0.589404
  0.3431, 0.586093
  0.3209, 0.593377
  0.3028, 0.599338
   0.408, 0.563576
    0.36,  0.57947
  0.3533, 0.581457
  0.3831, 0.571523
  0.3539, 0.580795
  0.3149, 0.593377
  0.3422, 0.583444
  0.3676, 0.574834
  0.3013, 0.596689
  0.3105, 0.593377
  0.3435, 0.582119
  0.2938, 0.598675
  0.3205, 0.589404
  0.3034, 0.594702
  0.3229, 0.588079
  0.3645, 0.574172
  0.3476,  0.57947
  0.3513, 0.578146
  0.3493, 0.578808
  0.3704, 0.571523
  0.3349, 0.581457
  0.3408,  0.57947
  0.3427, 0.578808
  0.3367, 0.580795
  0.3163, 0.587417
  0.3102, 0.589404
   0.304, 0.591391
   0.369, 0.569536
  0.3469, 0.576821
  0.2744, 0.600662
   0.322, 0.584768
  0.2817, 0.598013
  0.3184,  0.58543
   0.331, 0.580795
  0.3141, 0.586093
  0.3295, 0.580795
  0.3715, 0.566225
  0.3195, 0.583444
  0.3169, 0.583444
  0.2925, 0.591391
  0.3098,  0.58543
  0.3392, 0.574834
  0.3267, 0.578808
  0.3039, 0.586093
  0.2875, 0.591391
   0.333, 0.576159
  0.3253, 0.578146
  0.3319, 0.575497
  0.3346, 0.574172
  0.3766, 0.559603
  0.3686, 0.562252
  0.2849, 0.588742
  0.2609, 0.596026
  0.3054, 0.580795
  0.3268, 0.572185
  0.3079, 0.578146
  0.3174, 0.574172
  0.2665, 0.590728
  0.2613, 0.592053
  0.2551,  0.59404
  0.3489, 0.562252
  0.2756, 0.586093
  0.2829, 0.583444
  0.2709, 0.587417
  0.3281, 0.568212
  0.3119,  0.57351
  0.2768, 0.584768
  0.2952, 0.578146
  0.3276, 0.566887
  0.3058, 0.572848
  0.3301, 0.563576
  0.2914, 0.574834
  0.2532, 0.587417
  0.2436, 0.590066
  0.2982, 0.570861
  0.2932, 0.570199
  0.2543, 0.581457
  0.2426, 0.584106
  0.2245, 0.590066
  0.2403, 0.584106
  0.2499, 0.576821
  0.2928, 0.560927
  0.2177, 0.581457
  0.1955,  0.57947
  0.2538, 0.556291
  0.1877, 0.570861
