accuracy,sparse
  0.6711, 0.633775
  0.6772, 0.629801
  0.6711, 0.631788
   0.667, 0.633113
  0.6753, 0.629801
  0.6673,  0.63245
  0.6725, 0.630464
  0.6699, 0.631126
  0.6694, 0.631126
  0.6753, 0.629139
   0.677, 0.628477
  0.6706, 0.630464
  0.6795, 0.627152
  0.6714, 0.629801
   0.677, 0.627815
   0.672, 0.629139
  0.6657, 0.631126
  0.6754, 0.627815
  0.6574, 0.633775
  0.6752, 0.627815
  0.6784, 0.624503
  0.6619, 0.629801
  0.6323, 0.630464
  0.6547, 0.621192
   0.647, 0.621854
  0.6371, 0.623841
   0.638, 0.621854
  0.6126, 0.629139
  0.6102, 0.627152
  0.6388,  0.61457
  0.6252, 0.618543
  0.6035, 0.625166
  0.6182, 0.619205
   0.608, 0.621192
  0.5959, 0.625166
  0.6369, 0.611258
  0.6115, 0.619205
  0.6001,  0.62053
  0.5893, 0.622517
  0.5705, 0.627815
   0.596, 0.619205
  0.5772, 0.625166
  0.5856, 0.619868
  0.5651,  0.62649
  0.5857, 0.619205
  0.5915, 0.617219
  0.6254, 0.603974
  0.5565,  0.62649
  0.5777, 0.619205
  0.5996, 0.610596
  0.6064, 0.607947
  0.5414, 0.628477
  0.5711, 0.618543
  0.6106, 0.605298
  0.6035, 0.605298
   0.597, 0.607285
  0.5723, 0.615232
  0.5623, 0.618543
  0.5785, 0.611258
  0.5803, 0.610596
   0.552, 0.619868
  0.5673,  0.61457
   0.551, 0.619205
  0.5859, 0.607285
  0.5401, 0.622517
  0.5852, 0.607285
  0.5463, 0.619868
  0.5527, 0.617219
  0.5521, 0.616556
  0.5279, 0.623841
   0.582, 0.605298
  0.5339, 0.621192
  0.5477, 0.616556
  0.5772,  0.60596
  0.5726, 0.607285
  0.5718,  0.60596
  0.5549, 0.609934
  0.5453, 0.612583
  0.5612, 0.606623
  0.5804,      0.6
  0.5652, 0.603974
  0.5357, 0.613245
  0.5196, 0.618543
  0.5661, 0.602649
  0.5425, 0.609934
   0.509,  0.62053
  0.5149, 0.618543
  0.5289, 0.613245
  0.5447, 0.607947
  0.5405, 0.609272
   0.581, 0.595364
   0.509, 0.619205
  0.5026, 0.621192
     0.5, 0.621854
  0.5032,  0.62053
  0.5473, 0.605298
  0.5382, 0.607947
   0.526, 0.611921
  0.5314, 0.609934
  0.5173,  0.61457
  0.5165,  0.61457
  0.5244, 0.611921
  0.5642, 0.597351
   0.549, 0.601987
  0.5308, 0.607285
  0.4969, 0.618543
  0.5156, 0.611921
  0.5589, 0.597351
  0.4912, 0.619868
  0.5488, 0.600662
  0.5348, 0.605298
  0.5256, 0.607947
  0.4692, 0.625828
  0.4956, 0.616556
  0.5088, 0.611921
  0.4842, 0.619868
  0.4921, 0.617219
  0.5096, 0.611258
  0.5213, 0.607285
  0.5546, 0.596026
  0.5128, 0.609934
  0.5064, 0.611921
  0.5631, 0.592715
  0.4935, 0.615232
  0.5133, 0.608609
   0.504, 0.611258
  0.5038, 0.610596
   0.472, 0.621192
  0.5165,  0.60596
  0.4806, 0.617881
  0.5258, 0.602649
  0.5087, 0.607947
  0.4863, 0.615232
  0.5034, 0.609272
   0.489, 0.613907
  0.4844, 0.615232
  0.4817, 0.615894
   0.507, 0.607285
  0.4801, 0.615894
   0.486, 0.613907
  0.4988, 0.609272
   0.463, 0.621192
   0.539, 0.595364
  0.4783, 0.615232
  0.4743, 0.616556
   0.512, 0.603974
  0.4824, 0.613245
  0.4538, 0.622517
  0.4999,  0.60596
  0.5463, 0.590066
  0.4774, 0.612583
  0.4966,  0.60596
  0.5022, 0.603974
  0.4609, 0.617219
  0.4447, 0.622517
  0.5024, 0.602649
  0.4943, 0.605298
  0.4764, 0.611258
   0.543, 0.588742
  0.5347, 0.591391
  0.5043, 0.601324
  0.4656, 0.613907
  0.4952, 0.603974
   0.501, 0.601324
  0.5077, 0.598675
  0.4634, 0.613245
  0.4511, 0.617219
   0.542, 0.586755
  0.4987, 0.600662
  0.5221, 0.592715
  0.4919, 0.602649
  0.4743, 0.607947
  0.4384, 0.619868
  0.4907, 0.601987
  0.4344,  0.62053
  0.4156,  0.62649
  0.4929, 0.600662
  0.4904, 0.601324
  0.4565, 0.612583
  0.4641, 0.609272
   0.466, 0.608609
  0.4305, 0.619205
  0.4439,  0.61457
  0.4975, 0.596689
  0.4786, 0.602649
  0.4803, 0.601987
