gen, roulette_scalar1_onepoint_best, roulette_scalar1_onepoint_ave
 936,   0.5918,  0.41553
 937,   0.5918,  0.41912
 938,   0.5918, 0.420494
 939,   0.5918, 0.421934
 940,   0.5918, 0.423071
 941,   0.5918, 0.423733
 942,   0.5918, 0.419848
 943,   0.5918, 0.422479
 944,   0.5918, 0.419048
 945,   0.5918, 0.408873
 946,   0.5918, 0.412741
 947,   0.5918, 0.414251
 948,   0.5918, 0.416542
 949,   0.5918, 0.418307
 950,   0.5918, 0.418642
 951,   0.6088, 0.413819
 952,   0.6088,  0.41429
 953,   0.6088, 0.417694
 954,   0.6088,   0.4178
 955,   0.6088, 0.418816
 956,   0.6088, 0.422506
 957,   0.6088, 0.432824
 958,   0.6088, 0.428329
 959,   0.6088, 0.423824
 960,   0.6088, 0.424165
 961,   0.6088, 0.422455
 962,   0.6088,  0.42146
 963,   0.6088,    0.423
 964,   0.6088,  0.42538
 965,   0.6088, 0.425249
 966,   0.6088, 0.428006
 967,   0.6088,  0.41556
 968,   0.6088, 0.416919
 969,   0.6088, 0.405685
 970,   0.6088, 0.408915
 971,   0.6088, 0.411638
 972,   0.6088, 0.409938
 973,   0.6088, 0.415144
 974,   0.6088, 0.423424
 975,   0.6088, 0.422024
 976,   0.6088, 0.418774
 977,   0.6088, 0.422783
 978,   0.6088,  0.42884
 979,   0.6088,  0.42353
 980,   0.6088, 0.421111
 981,   0.6088, 0.425604
 982,   0.6088, 0.422075
 983,   0.6088, 0.417033
 984,   0.6088, 0.419846
 985,   0.6088, 0.417746
 986,   0.6088, 0.419648
 987,   0.6088, 0.414738
 988,   0.6118, 0.410656
 989,   0.6118, 0.409475
 990,   0.6118,  0.41706
 991,   0.6118, 0.421833
 992,   0.6118, 0.424736
 993,   0.6118, 0.419962
 994,   0.6118, 0.417114
 995,   0.6118, 0.415114
 996,   0.6118, 0.417727
 997,   0.6118, 0.413248
 998,   0.6118, 0.414749
 999,   0.6118, 0.413628
1000,   0.6118, 0.425233
1001,   0.6118, 0.426577
1002,   0.6118, 0.427206
1003,   0.6118, 0.431756
1004,   0.6118, 0.428849
1005,   0.6118,  0.43088
1006,   0.6118, 0.427578
1007,   0.6118, 0.428879
1008,   0.6118, 0.424062
1009,   0.6118, 0.421978
1010,   0.6118, 0.429867
1011,   0.6118,  0.42186
1012,   0.6118, 0.425617
1013,   0.6118, 0.423283
1014,   0.6118,  0.41827
1015,   0.6118, 0.419906
1016,   0.6118, 0.423919
1017,   0.6118, 0.432227
1018,   0.6118, 0.423407
1019,   0.6118, 0.427773
1020,   0.6118, 0.426633
1021,   0.6118, 0.426009
1022,   0.6118, 0.424782
1023,   0.6118, 0.429731
1024,   0.6118, 0.431154
1025,   0.6118, 0.427594
1026,   0.6118, 0.428018
1027,   0.6118, 0.422638
1028,   0.6118, 0.418029
1029,   0.6118, 0.424559
1030,   0.6118, 0.425763
1031,   0.6118, 0.427175
1032,   0.6118, 0.428798
1033,   0.6118, 0.424831
1034,   0.5909, 0.430486
1035,   0.5909, 0.423742
1036,   0.5909, 0.419128
1037,   0.5909, 0.419062
1038,   0.5909, 0.417203
1039,   0.5909, 0.420638
1040,   0.5909, 0.420259
1041,   0.5909, 0.429678
1042,   0.5909,  0.43099
1043,   0.5909, 0.430902
1044,   0.5909, 0.434815
1045,   0.5909, 0.432633
1046,   0.5909, 0.430372
1047,   0.5909, 0.429445
1048,   0.5909, 0.429019
1049,   0.5909, 0.432231
1050,   0.5909, 0.437469
1051,   0.5909, 0.433369
1052,   0.5909, 0.429653
1053,   0.5909,  0.43277
1054,   0.5909, 0.437539
1055,   0.5909,  0.43183
1056,   0.5909, 0.432005
1057,   0.5909, 0.431248
1058,   0.5909, 0.430871
1059,   0.6097, 0.433088
1060,   0.6097,  0.43428
1061,   0.6097,  0.42884
1062,   0.6097, 0.436419
1063,   0.6097, 0.429448
1064,   0.6097, 0.431089
1065,   0.6097,  0.43534
1066,   0.6097, 0.418678
1067,   0.6097, 0.420573
1068,   0.6097, 0.418653
1069,   0.6097, 0.426457
1070,   0.6097, 0.423272
1071,   0.6097, 0.420424
1072,   0.6097, 0.422795
1073,   0.6097, 0.423032
1074,   0.6097, 0.431017
1075,   0.6097, 0.433306
1076,   0.6097, 0.432105
1077,   0.6097, 0.425409
1078,   0.6097, 0.430001
1079,   0.6097, 0.437641
1080,   0.6097, 0.438151
1081,   0.6097, 0.436468
1082,   0.6097, 0.433732
1083,   0.6097, 0.429908
1084,   0.6097, 0.426511
1085,   0.6097, 0.427415
1086,   0.6097, 0.428187
1087,   0.6097, 0.424291
1088,   0.6097, 0.427094
1089,   0.6097, 0.422901
1090,   0.6097, 0.422742
1091,   0.6097, 0.424161
1092,   0.6097, 0.422954
1093,   0.6097, 0.419691
1094,   0.6097, 0.411412
1095,   0.6097, 0.417326
1096,   0.6097, 0.417162
1097,   0.6097, 0.422431
1098,   0.6097, 0.426913
1099,   0.5893, 0.425655
1100,   0.5893, 0.430517
1101,   0.5893, 0.424071
1102,   0.5893, 0.431318
1103,   0.5893, 0.425405
1104,   0.5893, 0.424433
1105,   0.5893,  0.42334
1106,   0.5893, 0.424042
1107,   0.5893, 0.424941
1108,   0.5893, 0.422797
1109,   0.5893, 0.418653
1110,   0.5893, 0.416185
1111,    0.585,  0.41381
1112,    0.585, 0.424181
1113,    0.585, 0.430033
1114,    0.585, 0.428965
1115,    0.585, 0.429112
1116,    0.585, 0.429862
1117,    0.585, 0.423498
1118,    0.585, 0.423787
1119,    0.585, 0.418149
1120,    0.585, 0.419223
1121,    0.585, 0.425724
1122,    0.585, 0.431188
1123,    0.585, 0.425496
1124,    0.585, 0.423892
1125,    0.585, 0.423008
1126,    0.585, 0.425501
1127,    0.585, 0.421703
1128,    0.585, 0.424947
1129,    0.585, 0.418642
1130,    0.585, 0.420765
1131,    0.585, 0.416029
1132,    0.585, 0.419457
1133,    0.585, 0.420516
1134,    0.585, 0.420684
1135,    0.585, 0.412748
1136,    0.585, 0.420951
1137,    0.585, 0.426287
1138,    0.585,   0.4236
1139,    0.585, 0.423951
1140,    0.585, 0.430735
1141,    0.585, 0.435185
1142,    0.585, 0.426452
1143,    0.585, 0.423088
1144,    0.585, 0.422356
1145,    0.585, 0.419423
1146,    0.585, 0.420193
1147,    0.585, 0.421565
1148,    0.585, 0.422728
1149,    0.585,  0.41922
1150,    0.585, 0.420367
1151,    0.585, 0.422006
1152,    0.585,   0.4218
1153,    0.585, 0.421803
1154,    0.585, 0.422303
1155,    0.585, 0.422871
1156,    0.585, 0.413944
1157,    0.585, 0.416245
1158,    0.585, 0.409185
1159,    0.585, 0.408379
1160,    0.585, 0.414192
1161,    0.585, 0.419644
1162,   0.5978, 0.417396
1163,   0.5978, 0.415329
1164,   0.5978, 0.417975
1165,   0.5978, 0.412313
1166,   0.5978, 0.419485
1167,   0.5978, 0.419418
1168,   0.5978, 0.418068
1169,   0.5978, 0.421189
1170,   0.5978, 0.419663
1171,   0.5978, 0.414551
1172,   0.5978, 0.406122
1173,   0.5978, 0.411312
1174,   0.5978, 0.416537
1175,   0.5978, 0.415665
1176,   0.5978, 0.412122
1177,   0.5978, 0.411611
1178,   0.5978,  0.41337
1179,   0.5978, 0.407632
1180,   0.5978, 0.404883
1181,   0.5978, 0.399561
1182,   0.5978, 0.396253
1183,   0.5978, 0.400075
1184,   0.5978, 0.401966
1185,   0.5978, 0.405814
1186,   0.5978, 0.405455
1187,   0.5978, 0.406347
1188,   0.5978, 0.406989
1189,   0.5978, 0.415242
1190,   0.5978, 0.409941
1191,   0.5978, 0.413299
1192,   0.5978, 0.412908
1193,   0.6001, 0.413042
1194,   0.6001, 0.408671
1195,   0.6001, 0.405375
1196,   0.6001, 0.402102
1197,   0.6001, 0.406238
1198,   0.6001, 0.407157
1199,   0.5961, 0.414572
1200,   0.5961, 0.415578
1201,   0.5961, 0.410208
1202,   0.5961, 0.415128
1203,   0.5961, 0.413536
1204,   0.5961, 0.415116
1205,   0.5961, 0.413338
1206,   0.5961, 0.411877
1207,   0.5961, 0.415632
1208,   0.5961, 0.424241
1209,   0.5961, 0.419543
1210,   0.5961, 0.418989
1211,   0.5961, 0.419969
1212,   0.5961,  0.41883
1213,   0.5961, 0.414274
1214,   0.5961, 0.410356
1215,   0.5961, 0.415205
1216,   0.5961, 0.417429
1217,   0.5961, 0.428448
1218,   0.5961, 0.422276
1219,   0.5961, 0.423068
1220,   0.5961, 0.412962
1221,   0.5961,  0.41676
1222,   0.5961, 0.415459
1223,   0.5961, 0.416563
1224,   0.5961, 0.411091
1225,   0.5961, 0.413774
1226,   0.5961, 0.412268
1227,   0.5961, 0.403785
1228,   0.5961, 0.403017
1229,   0.5961, 0.402766
1230,   0.5961, 0.399759
1231,   0.5961, 0.401664
1232,   0.5961, 0.404422
1233,   0.5961, 0.414575
1234,   0.5961, 0.414462
1235,   0.5961, 0.416894
1236,   0.5961, 0.411694
1237,   0.5961,  0.41846
1238,   0.5961, 0.415967
1239,   0.5961, 0.423501
1240,   0.5961, 0.423756
1241,   0.5961, 0.422194
1242,   0.5961, 0.415529
1243,   0.5961, 0.418397
1244,   0.5961, 0.421796
1245,   0.5961,  0.41855
1246,   0.5961, 0.427788
1247,   0.5961, 0.423811
1248,   0.5961, 0.417769
1249,   0.5961, 0.415659
1250,   0.5961, 0.416178
1251,   0.5961, 0.416494
1252,   0.5961, 0.418512
1253,   0.5961, 0.411562
1254,   0.5961, 0.413672
1255,   0.5961, 0.418704
1256,   0.5961, 0.422451
1257,   0.5961, 0.418328
1258,   0.5961, 0.418017
1259,   0.5961, 0.409207
1260,   0.5961, 0.407921
1261,   0.5961, 0.400692
1262,   0.5961, 0.407082
1263,   0.5961, 0.409055
1264,   0.5961, 0.406521
1265,   0.5961, 0.406861
1266,   0.5961, 0.414753
1267,   0.5961, 0.414632
1268,   0.5961, 0.417738
1269,   0.5961, 0.416604
1270,   0.5961,  0.41715
1271,   0.5961, 0.416452
1272,   0.5961, 0.413845
1273,   0.5961, 0.412459
1274,   0.5961, 0.419217
1275,   0.5961, 0.410351
1276,   0.5961, 0.410441
1277,   0.5961, 0.406215
1278,   0.5961,  0.40755
1279,   0.5961, 0.413045
1280,   0.5961, 0.411836
1281,   0.5961, 0.414035
1282,   0.5961, 0.415345
1283,   0.5961, 0.406637
1284,   0.5961, 0.408935
1285,   0.5961, 0.411274
1286,   0.5961, 0.403114
1287,   0.5961, 0.405351
1288,   0.5961, 0.402697
1289,   0.5961, 0.404998
1290,   0.5961, 0.398371
1291,   0.5961, 0.404384
1292,   0.5961, 0.406028
1293,   0.5961, 0.409544
1294,   0.5961, 0.412261
1295,   0.5962, 0.405733
1296,   0.5962, 0.401572
1297,   0.5962, 0.405582
1298,   0.5962, 0.414737
1299,   0.5962, 0.418317
1300,   0.5962,  0.41211
1301,   0.5962, 0.409739
1302,   0.5962, 0.411365
1303,   0.5962, 0.413454
1304,   0.5962, 0.411872
1305,   0.5962, 0.411552
1306,   0.5962, 0.411795
1307,   0.5962, 0.409728
1308,   0.5962,  0.41368
1309,   0.5962, 0.420079
1310,   0.5962, 0.430305
1311,   0.5962, 0.425855
1312,   0.5962, 0.421923
1313,   0.6017, 0.418328
1314,   0.6017, 0.407831
1315,   0.6017, 0.406901
1316,   0.6017,  0.41218
1317,   0.6017, 0.405437
1318,   0.6017, 0.405377
1319,   0.6017, 0.416763
1320,   0.6017, 0.415054
1321,   0.6017,  0.41293
1322,   0.6017, 0.412071
1323,   0.6017, 0.423449
1324,   0.6017, 0.422048
1325,   0.6017, 0.413892
1326,   0.6017, 0.418274
1327,   0.6017, 0.422601
1328,   0.6017, 0.418618
1329,   0.6017,  0.42494
1330,   0.6017, 0.428448
1331,   0.6017, 0.424122
1332,   0.6017, 0.419971
1333,   0.6017, 0.418258
1334,   0.6017, 0.417949
1335,   0.6017,  0.41349
1336,   0.6017, 0.408762
1337,   0.6017, 0.407992
1338,   0.6017, 0.409359
1339,   0.6017, 0.411914
1340,   0.6017, 0.419028
1341,   0.6017, 0.420194
1342,   0.6017, 0.414685
1343,   0.6017, 0.412553
1344,   0.6017, 0.416667
1345,   0.6017, 0.420308
1346,   0.6017, 0.422612
1347,   0.6017, 0.426382
1348,   0.6017, 0.417024
1349,   0.6017, 0.414934
1350,   0.6017, 0.414427
1351,   0.6017, 0.416072
1352,   0.6017,  0.41326
1353,   0.6017, 0.422197
1354,   0.6017, 0.424892
1355,   0.6017, 0.430049
1356,   0.6017, 0.424355
1357,   0.6017, 0.419431
1358,   0.6017, 0.412536
1359,   0.5981,  0.41272
1360,   0.5981, 0.411977
1361,   0.5981,  0.40813
1362,   0.5981,  0.40122
1363,   0.5981, 0.400175
1364,   0.5981, 0.402669
1365,   0.5981, 0.397254
1366,   0.5981, 0.401581
1367,   0.5981, 0.406394
1368,   0.5981, 0.413477
1369,   0.5981, 0.411531
1370,   0.5981, 0.416959
1371,   0.5981, 0.411752
1372,   0.5981,  0.40904
1373,   0.5981, 0.411392
1374,   0.5981, 0.414652
1375,   0.5981, 0.427206
1376,   0.5981, 0.424254
1377,   0.5981, 0.428718
1378,   0.5981, 0.422513
1379,   0.5981, 0.414772
1380,   0.5981, 0.415184
1381,   0.5981, 0.408717
1382,   0.5981, 0.411331
1383,   0.5981, 0.405665
1384,   0.5981, 0.407214
1385,   0.5981, 0.415029
1386,   0.5981, 0.421348
1387,   0.5981, 0.420146
1388,   0.5981, 0.420157
1389,   0.5981, 0.422682
1390,   0.5981, 0.421109
1391,   0.5981, 0.426274
1392,   0.5981, 0.416663
1393,   0.5981, 0.413981
1394,   0.5981, 0.417397
1395,   0.5981,  0.41186
1396,   0.5981,  0.41429
1397,   0.5981, 0.413271
1398,   0.5981, 0.414138
1399,   0.5981,  0.42031
1400,   0.5981, 0.423287
1401,   0.5981, 0.418337
1402,   0.5981, 0.422071
1403,   0.5981, 0.417271
1404,   0.5981, 0.420399
1405,   0.5981, 0.416649
1406,   0.5981, 0.415742
1407,   0.5981, 0.418819
1408,   0.5981, 0.408053
1409,   0.5981, 0.409346
1410,   0.5981,  0.40904
1411,   0.5981, 0.415231
1412,   0.5981, 0.419759
1413,   0.5981, 0.420547
1414,   0.5981, 0.410742
1415,   0.5981, 0.419691
1416,   0.5981, 0.415753
1417,   0.5981, 0.413123
1418,   0.5981, 0.417639
1419,   0.5981, 0.427991
1420,   0.5981,  0.42865
1421,   0.5981, 0.431235
1422,   0.5981, 0.421315
1423,   0.5981,  0.41783
1424,   0.5981, 0.415756
1425,   0.5981, 0.413402
1426,   0.5981, 0.416874
1427,   0.5981, 0.416968
1428,   0.5981, 0.422255
1429,   0.5981, 0.417789
1430,   0.5981, 0.418222
1431,   0.5981, 0.416601
1432,   0.5981, 0.415704
1433,   0.5981, 0.403893
1434,   0.5858, 0.406128
1435,   0.5858, 0.415665
1436,   0.5858, 0.417241
1437,   0.5858, 0.414014
1438,   0.5858,  0.41426
1439,   0.5858, 0.417327
1440,   0.5858, 0.419197
1441,   0.5858, 0.421823
1442,   0.5858, 0.419955
1443,   0.5858, 0.419919
1444,   0.5858, 0.410215
1445,   0.5858, 0.408527
1446,   0.5858, 0.410234
1447,   0.5969, 0.415277
1448,   0.5969, 0.413697
1449,   0.5969, 0.421984
1450,   0.5969, 0.422049
1451,   0.5969, 0.419082
1452,   0.5969, 0.414253
1453,   0.5969, 0.417979
1454,   0.5969,   0.4146
1455,   0.5969, 0.420244
1456,   0.5969, 0.422797
1457,   0.5969, 0.419607
1458,   0.5969, 0.425038
1459,   0.5969, 0.419271
1460,   0.5969, 0.414393
1461,   0.5969, 0.420143
1462,   0.5969, 0.419067
1463,   0.5969, 0.417255
1464,   0.5969, 0.414095
1465,   0.5969, 0.414979
1466,   0.5969, 0.416831
1467,   0.5969, 0.413373
1468,   0.5969, 0.414742
1469,   0.5969, 0.417387
1470,   0.5969, 0.415077
1471,   0.5969, 0.419282
1472,   0.5969, 0.413366
1473,   0.5969, 0.417528
1474,   0.5969, 0.420035
1475,   0.5969, 0.417139
1476,   0.5969, 0.420183
1477,   0.5969,   0.4107
1478,   0.5969, 0.407122
1479,   0.5969, 0.407333
1480,   0.5969, 0.408849
1481,   0.5969, 0.414771
1482,   0.5969, 0.410268
1483,   0.5969, 0.412357
1484,   0.5969, 0.418292
1485,   0.5969, 0.425041
1486,   0.5969, 0.420674
1487,   0.5969, 0.417503
1488,     0.61, 0.419365
1489,     0.61, 0.423918
1490,     0.61, 0.430329
1491,     0.61, 0.426405
1492,     0.61, 0.426919
1493,     0.61,   0.4277
1494,     0.61,  0.42715
1495,     0.61, 0.428856
1496,     0.61, 0.425931
1497,     0.61, 0.423125
1498,     0.61, 0.428306
1499,     0.61, 0.415576
1500,     0.61, 0.416965
1501,     0.61, 0.400996
1502,     0.61, 0.407052
1503,     0.61, 0.411898
1504,     0.61, 0.404606
1505,     0.61,  0.41109
1506,     0.61, 0.415205
1507,     0.61, 0.417936
1508,     0.61, 0.419616
1509,     0.61, 0.419482
1510,     0.61, 0.412831
1511,     0.61, 0.414883
1512,     0.61, 0.419176
1513,     0.61, 0.414769
1514,     0.61, 0.416822
1515,     0.61, 0.417154
1516,     0.61, 0.427295
1517,     0.61, 0.428002
1518,     0.61, 0.421575
1519,   0.5939, 0.419016
1520,   0.5939, 0.413049
1521,   0.5939, 0.417198
1522,   0.5939, 0.422128
1523,   0.5939, 0.425717
1524,   0.5939, 0.426288
1525,   0.5939, 0.420691
1526,   0.5939, 0.420142
1527,   0.5939, 0.422979
1528,   0.5939, 0.420586
1529,   0.5939, 0.428831
1530,   0.5939, 0.423864
1531,   0.5939,  0.41685
1532,   0.5939, 0.415781
1533,   0.5939, 0.418615
1534,   0.5939, 0.408824
1535,   0.5939, 0.412603
1536,   0.5939, 0.415507
1537,   0.5939, 0.415724
1538,   0.5939,  0.41905
1539,   0.5939, 0.418143
1540,   0.5939, 0.418488
1541,   0.5939,  0.41564
1542,   0.5939, 0.414367
1543,   0.5939, 0.414355
1544,   0.5939, 0.418929
1545,   0.5939, 0.420607
1546,   0.5939, 0.419859
1547,   0.5939, 0.424513
1548,   0.5939, 0.423927
1549,   0.5939, 0.422627
1550,   0.5939, 0.426766
1551,   0.5939, 0.426603
1552,   0.5939,  0.42698
1553,   0.5939,  0.42529
1554,   0.5939, 0.421044
1555,   0.5939, 0.421654
1556,   0.5939, 0.417347
1557,   0.5939, 0.416341
1558,   0.5939, 0.410456
1559,   0.5939, 0.416332
1560,   0.5939, 0.418439
1561,   0.5939, 0.417107
1562,   0.5939, 0.412371
1563,   0.5939, 0.411028
1564,   0.5939, 0.408598
1565,   0.5939, 0.411182
1566,   0.5939, 0.413898
1567,   0.5939, 0.423627
1568,   0.5939, 0.431206
1569,   0.5939, 0.429662
1570,   0.5939, 0.424861
1571,   0.5939, 0.426478
1572,   0.5939, 0.435071
1573,   0.5939, 0.425559
1574,   0.5939, 0.422313
1575,   0.5939, 0.423274
1576,   0.5939, 0.423285
1577,   0.5939, 0.428502
1578,   0.5939, 0.422305
1579,   0.5939, 0.430775
1580,   0.5939, 0.423343
1581,   0.5939,  0.42047
1582,   0.5939, 0.429471
1583,   0.5939, 0.421676
1584,   0.5939, 0.417225
1585,   0.5939, 0.409809
1586,   0.5939, 0.408635
1587,   0.5939, 0.408831
1588,   0.5939, 0.408803
1589,   0.5939, 0.407784
1590,   0.5939, 0.415343
1591,   0.5939, 0.416112
1592,   0.5939, 0.415545
1593,   0.5939, 0.405856
1594,   0.5939,  0.40827
1595,   0.5939, 0.417808
1596,   0.5939, 0.422161
1597,   0.5939, 0.425477
1598,   0.5939, 0.422146
1599,   0.5939,  0.41284
1600,   0.5939, 0.408283
1601,   0.5939, 0.417786
1602,   0.5939, 0.419724
1603,   0.5939, 0.416059
1604,   0.5939, 0.419033
1605,   0.5939, 0.426175
1606,   0.5939, 0.430914
1607,   0.5939,  0.43422
1608,   0.5939,  0.42846
1609,   0.5939, 0.420481
1610,   0.5939, 0.422294
1611,   0.5939, 0.426749
1612,   0.5939, 0.419452
1613,   0.5939, 0.423739
1614,   0.5939, 0.417628
1615,   0.5939,  0.42298
1616,   0.5939, 0.424492
1617,   0.5939, 0.426136
1618,   0.5939, 0.422351
1619,   0.5939, 0.427889
1620,   0.5939, 0.431145
1621,   0.5939, 0.439621
1622,   0.5939, 0.435048
1623,   0.5939, 0.430422
1624,   0.5939, 0.434445
1625,   0.5988, 0.433295
1626,   0.5988, 0.425029
1627,   0.5988,  0.43074
1628,   0.5988, 0.427266
1629,   0.5988, 0.423913
1630,   0.5988, 0.419078
1631,   0.5988, 0.413455
1632,   0.5988, 0.420209
1633,   0.5988, 0.419329
1634,   0.5988, 0.419659
1635,   0.5988, 0.427144
1636,   0.5988, 0.427461
1637,   0.5988, 0.432469
1638,   0.5988, 0.429098
1639,   0.5988, 0.427981
1640,   0.5977, 0.428423
1641,   0.5977, 0.426015
1642,   0.5977, 0.430578
1643,   0.5977, 0.422033
1644,   0.5977, 0.423056
1645,   0.5977, 0.420726
1646,   0.5977, 0.424154
1647,   0.5977,  0.42521
1648,   0.5977, 0.424551
1649,   0.5977, 0.421321
1650,   0.5977, 0.428286
1651,   0.5977, 0.428586
1652,   0.5977, 0.427481
1653,   0.5977, 0.421881
1654,   0.5977, 0.422724
1655,   0.5977, 0.432795
1656,   0.5977, 0.431755
1657,   0.5977, 0.423728
1658,   0.5977, 0.421843
1659,   0.5977,  0.41559
1660,   0.5977, 0.420049
1661,   0.5977, 0.420749
1662,   0.5977,  0.42832
1663,   0.5977, 0.430856
1664,   0.5977, 0.425124
1665,   0.5977, 0.421297
1666,   0.5977, 0.430755
1667,   0.5977, 0.422116
1668,   0.5977, 0.424522
1669,   0.5977, 0.427581
1670,   0.5977, 0.423563
1671,   0.5977, 0.419375
1672,   0.5977, 0.421715
1673,   0.5977, 0.428167
1674,   0.5977, 0.422122
1675,   0.5977,  0.42956
1676,   0.5977, 0.427984
1677,   0.5977, 0.424651
1678,   0.5977, 0.420755
1679,   0.5977, 0.420639
1680,   0.5977, 0.422958
1681,   0.5977, 0.418546
1682,   0.5977, 0.422628
1683,   0.5977, 0.421995
1684,   0.5977, 0.428321
1685,   0.5977, 0.430469
1686,   0.5977, 0.431555
1687,   0.5977, 0.429044
1688,   0.5977, 0.428825
1689,   0.5977, 0.419959
1690,   0.5977, 0.418083
1691,   0.5977, 0.423932
1692,   0.5977, 0.419623
1693,   0.5977, 0.423847
1694,   0.5977, 0.425599
1695,   0.5977, 0.422002
1696,   0.5977, 0.423575
1697,   0.5977, 0.430691
1698,   0.5977, 0.430429
1699,   0.5977,    0.434
1700,   0.5977, 0.437513
1701,   0.5977, 0.438041
1702,   0.5977,  0.43609
1703,   0.5999, 0.434708
1704,   0.5999, 0.426354
1705,   0.5999, 0.427981
1706,   0.5999, 0.431989
1707,   0.5999, 0.428017
1708,   0.5999, 0.431713
1709,   0.5999, 0.425716
1710,   0.6063, 0.428426
1711,   0.6063, 0.422899
1712,   0.6063, 0.423426
1713,   0.6063, 0.426909
1714,   0.6063, 0.422439
1715,   0.6063, 0.426175
1716,   0.6063, 0.425438
1717,   0.6063, 0.423647
1718,   0.6063, 0.421771
1719,   0.6063, 0.417791
1720,   0.6063, 0.421328
1721,   0.6063, 0.425343
1722,   0.6063, 0.419896
1723,   0.6063, 0.422844
1724,   0.6063,  0.42018
1725,   0.6063, 0.415507
1726,   0.6063,  0.41583
1727,   0.5987, 0.417747
1728,   0.5987, 0.420402
1729,   0.5987,  0.42472
1730,   0.5987,  0.42883
1731,   0.5987, 0.430858
1732,   0.5987, 0.431448
1733,   0.5987, 0.424186
1734,   0.5987, 0.425213
1735,   0.5987, 0.426075
1736,   0.5987, 0.425613
1737,   0.5987, 0.426736
1738,   0.5987,   0.4246
1739,   0.5987, 0.430262
1740,   0.5987, 0.429723
1741,   0.5987,  0.42784
1742,   0.5987, 0.427705
1743,   0.5987, 0.428831
1744,   0.5987, 0.426762
1745,   0.5987, 0.434025
1746,   0.5987,  0.42433
1747,   0.5987, 0.423432
1748,   0.5987, 0.434186
1749,   0.5987, 0.430682
1750,   0.5987, 0.427196
1751,   0.5987,  0.43202
1752,   0.5987,  0.42793
1753,   0.5987, 0.425785
1754,   0.5987, 0.425023
1755,   0.5987, 0.425296
1756,   0.5987, 0.427557
1757,   0.5987, 0.422363
1758,   0.5987, 0.426439
1759,   0.5987, 0.426262
1760,   0.5987, 0.426048
1761,   0.5987, 0.429002
1762,   0.5987, 0.428952
1763,   0.5987, 0.431936
1764,   0.5987, 0.425462
1765,   0.5987, 0.422333
1766,   0.5987, 0.417945
1767,   0.5987, 0.418098
1768,   0.5987, 0.422587
1769,   0.5987, 0.428045
1770,   0.5987, 0.425732
1771,   0.5872, 0.420555
1772,   0.5872, 0.419634
1773,   0.5872, 0.421951
1774,   0.5872, 0.424632
1775,   0.5872, 0.419914
1776,   0.5872, 0.422305
1777,   0.5998, 0.418019
1778,   0.6045, 0.420754
1779,   0.6045, 0.421144
1780,   0.6045, 0.422896
1781,   0.6045, 0.423142
1782,   0.6045, 0.430163
1783,   0.6045, 0.432945
1784,   0.6045, 0.433793
1785,   0.6106, 0.431535
1786,   0.6106, 0.427972
1787,   0.6106, 0.425822
1788,   0.6106, 0.422629
1789,   0.6106,  0.43053
1790,   0.6106, 0.424979
1791,   0.6106, 0.423907
1792,   0.6106, 0.425098
1793,   0.6106, 0.423217
1794,   0.6106, 0.428338
1795,   0.6106, 0.427211
1796,   0.6106, 0.431016
1797,   0.6106, 0.436731
1798,   0.6106, 0.437967
1799,   0.6106,  0.43647
1800,   0.6106, 0.431064
1801,   0.6106, 0.424463
1802,   0.6106, 0.416537
1803,   0.6106, 0.419018
1804,   0.6106, 0.421021
1805,   0.6106, 0.427214
1806,   0.6106, 0.426652
1807,   0.6106, 0.425808
1808,   0.6106, 0.422282
1809,   0.6106, 0.425765
1810,   0.6106, 0.423169
1811,   0.6106, 0.426303
1812,   0.6106, 0.426683
1813,   0.6106,   0.4241
1814,   0.6106, 0.423044
1815,   0.6106, 0.426331
1816,   0.6106, 0.416809
1817,   0.6106, 0.420242
1818,   0.6106, 0.423937
1819,   0.6106, 0.424048
1820,   0.6106, 0.422898
1821,   0.6106, 0.422162
1822,   0.6106, 0.423689
1823,   0.6106,  0.42023
1824,   0.6106, 0.426897
1825,   0.6106, 0.424227
1826,   0.6106, 0.427367
1827,   0.6106, 0.421666
1828,   0.6106, 0.419585
1829,   0.6106, 0.417079
1830,   0.6106, 0.421825
1831,   0.6106, 0.425241
1832,   0.6106, 0.431859
1833,   0.6106, 0.427367
1834,   0.6106, 0.425715
1835,   0.6106, 0.431729
1836,   0.6106, 0.420975
1837,   0.6106, 0.417711
1838,   0.6106, 0.416162
1839,   0.6106, 0.416062
1840,   0.6106, 0.426413
1841,   0.6106, 0.429078
1842,   0.6106, 0.429042
1843,   0.6106, 0.430131
1844,   0.6106, 0.432187
1845,   0.6106, 0.433499
1846,   0.6106, 0.428528
1847,   0.6106, 0.432606
1848,   0.6106, 0.423214
1849,   0.6106, 0.426754
1850,   0.6106, 0.424554
1851,   0.6106, 0.423196
1852,   0.6106, 0.421488
1853,   0.6106, 0.420898
1854,   0.6106, 0.431131
1855,   0.6106, 0.427349
1856,   0.6106, 0.428518
1857,   0.6106, 0.421603
1858,   0.6106, 0.423508
1859,   0.6106,  0.41783
1860,   0.6106, 0.422103
1861,   0.6106, 0.423934
1862,   0.6106, 0.423972
1863,   0.6106, 0.428702
1864,   0.6106, 0.434574
1865,   0.6106, 0.439492
1866,   0.6106, 0.438843
1867,   0.6054, 0.437339
1868,   0.6054, 0.436617
1869,   0.6054, 0.427689
1870,   0.6054, 0.427273
1871,   0.6054, 0.426892
