accuracy,sparse
  0.6719, 0.642384
  0.6711, 0.641722
  0.6703, 0.641722
  0.6725, 0.640397
  0.6769, 0.638411
  0.6585, 0.644371
  0.6805, 0.636424
  0.6626, 0.641722
  0.6661, 0.640397
  0.6626,  0.64106
  0.6664, 0.639735
  0.6751, 0.636424
  0.6624, 0.640397
  0.6521, 0.643709
  0.6657, 0.639073
  0.6476, 0.645033
  0.6607, 0.640397
  0.6585,  0.64106
    0.67, 0.637086
  0.6539, 0.642384
  0.6464, 0.634437
  0.6402, 0.634437
  0.6379, 0.633775
  0.6363, 0.627815
  0.6136, 0.633113
  0.6426, 0.619868
  0.6143, 0.629139
  0.6347, 0.619868
  0.6169, 0.618543
  0.5849,  0.62649
  0.6171, 0.615232
  0.5963, 0.619868
  0.5516, 0.633775
  0.5976, 0.617881
  0.5316, 0.639735
  0.5858, 0.621192
   0.611, 0.612583
  0.5793, 0.621854
  0.5701, 0.624503
  0.5733, 0.619868
  0.5744, 0.618543
  0.5417, 0.628477
  0.5595, 0.622517
  0.5721, 0.617881
  0.5448,  0.62649
  0.5494, 0.624503
  0.5647, 0.619205
  0.5746, 0.615894
  0.5466, 0.624503
   0.544, 0.624503
  0.5338, 0.627152
  0.5435, 0.622517
  0.5485, 0.618543
  0.5456, 0.619205
  0.5875, 0.603974
  0.5384, 0.619868
   0.562, 0.611921
  0.5453, 0.617219
  0.5073, 0.629139
  0.5227, 0.623841
  0.5284, 0.621854
  0.5342, 0.619868
  0.5567, 0.611921
  0.5525, 0.613245
  0.5269, 0.621192
   0.551, 0.612583
  0.5329, 0.618543
   0.573, 0.603311
  0.5474, 0.610596
  0.5604,  0.60596
  0.5285, 0.615894
  0.4961,  0.62649
  0.5302,  0.61457
  0.5436, 0.609272
  0.5074, 0.621192
  0.5435, 0.608609
  0.4993, 0.623179
   0.487, 0.625828
  0.5278, 0.611921
  0.5242, 0.612583
  0.5296, 0.610596
  0.5273, 0.611258
   0.493, 0.621854
  0.4804, 0.625166
  0.5218, 0.611258
  0.5625, 0.597351
  0.5416, 0.603974
  0.5494, 0.601324
  0.4843, 0.622517
  0.5437, 0.602649
  0.4959, 0.618543
  0.4979, 0.617219
  0.4692,  0.62649
  0.4908, 0.618543
  0.5396, 0.601987
  0.4993, 0.615232
  0.5142, 0.609934
  0.4977, 0.615232
  0.4917, 0.616556
  0.5492, 0.597351
  0.5291, 0.603974
  0.4865, 0.617881
  0.4902, 0.615894
  0.4809, 0.617881
  0.5115, 0.607285
  0.4777, 0.618543
  0.5349, 0.598675
  0.5266, 0.601324
  0.5206, 0.603311
  0.4804, 0.616556
  0.4784, 0.617219
  0.4481,  0.62649
  0.4537, 0.624503
  0.5104, 0.605298
   0.488, 0.612583
  0.5226,      0.6
  0.4707, 0.617219
  0.4902, 0.609934
  0.4904, 0.609272
  0.4974, 0.606623
   0.481, 0.611921
   0.442, 0.624503
  0.5019, 0.603974
  0.4843, 0.609272
  0.5358, 0.592053
   0.486, 0.608609
  0.4859, 0.608609
   0.466, 0.615232
  0.4698, 0.613907
  0.4374, 0.624503
  0.4847, 0.608609
  0.4807, 0.609934
  0.4784, 0.610596
  0.5022, 0.602649
  0.4694, 0.613245
  0.4753, 0.611258
   0.489, 0.606623
   0.487, 0.607285
  0.4847, 0.607947
  0.4735, 0.611258
  0.4708, 0.611921
  0.5103, 0.598675
  0.4724, 0.611258
   0.482, 0.607947
  0.4878,  0.60596
  0.4557, 0.616556
  0.4454, 0.619868
  0.4944, 0.603311
  0.4843, 0.606623
  0.4692, 0.611258
  0.4424, 0.619868
  0.5018,      0.6
  0.4777, 0.607947
  0.4876, 0.604636
  0.4869, 0.604636
  0.5097, 0.596689
  0.4898, 0.603311
  0.4479, 0.617219
  0.4635, 0.611921
  0.4622, 0.611921
  0.5156,  0.59404
  0.4957, 0.600662
  0.4538,  0.61457
  0.4904, 0.601987
  0.4977, 0.599338
  0.4619, 0.611258
  0.4795, 0.604636
  0.4395, 0.617881
  0.4752,  0.60596
  0.4731, 0.606623
  0.4591, 0.611258
  0.4647, 0.609272
  0.4421, 0.616556
  0.5156, 0.592053
  0.4689, 0.607285
  0.4311, 0.619868
  0.4244, 0.621854
  0.4797, 0.603311
  0.4816, 0.602649
  0.4637, 0.608609
  0.4532, 0.611921
  0.4624, 0.608609
  0.4598, 0.609272
  0.4683,  0.60596
  0.4782, 0.602649
   0.488, 0.599338
  0.4752, 0.603311
   0.481, 0.601324
  0.4471, 0.612583
  0.4569, 0.609272
  0.4686, 0.605298
  0.4779, 0.601987
  0.4297, 0.617881
  0.3925, 0.629801
  0.4779, 0.601324
  0.4235, 0.619205
  0.4786, 0.600662
  0.4805,      0.6
  0.4783, 0.600662
  0.4465, 0.611258
  0.4781, 0.600662
  0.4536, 0.608609
  0.4574, 0.607285
   0.477, 0.600662
  0.4154, 0.621192
  0.4769, 0.600662
  0.4728, 0.601987
  0.4288, 0.616556
  0.4376, 0.613245
  0.4255, 0.617219
  0.4591,  0.60596
  0.4905, 0.595364
  0.4421, 0.611258
  0.4657, 0.603311
  0.4596, 0.605298
   0.424, 0.616556
  0.4454, 0.609272
   0.463, 0.603311
  0.4498, 0.607285
  0.4353, 0.611921
  0.4723, 0.599338
  0.4516,  0.60596
  0.4455, 0.607947
  0.4373, 0.610596
  0.4408, 0.609272
  0.4361, 0.610596
  0.4013, 0.621192
  0.4364, 0.609272
  0.4214, 0.613907
  0.4412, 0.607285
  0.3755, 0.629139
  0.4405, 0.607285
  0.4424, 0.606623
  0.3965, 0.621854
  0.4476, 0.604636
  0.4175, 0.613907
  0.4385, 0.606623
  0.4782, 0.593377
  0.4341, 0.607947
  0.4525, 0.601324
  0.4465, 0.603311
  0.4126,  0.61457
  0.4622, 0.598013
  0.4201, 0.611921
   0.434, 0.607285
  0.4373,  0.60596
  0.4054, 0.616556
  0.4061, 0.615894
  0.4418, 0.603974
  0.4374, 0.605298
  0.4648, 0.596026
  0.4546, 0.599338
  0.4405, 0.603974
  0.4005, 0.617219
  0.4118, 0.613245
  0.4484, 0.600662
  0.4496,      0.6
  0.4178, 0.610596
  0.4505, 0.599338
  0.4582, 0.596689
  0.4114, 0.611921
   0.461, 0.595364
  0.4204, 0.608609
   0.419, 0.608609
  0.4706, 0.591391
  0.4781, 0.588742
  0.4102, 0.611258
  0.4318, 0.603974
  0.3978, 0.615232
  0.4407,      0.6
  0.4222,  0.60596
  0.3642, 0.625166
  0.4448, 0.598013
  0.4439, 0.598013
  0.4475, 0.596026
  0.4571, 0.592715
  0.3537, 0.627152
  0.3871, 0.615232
  0.4884, 0.581457
  0.3751, 0.619205
  0.4678, 0.588079
  0.3886, 0.613907
  0.3842, 0.615232
  0.4293,      0.6
   0.387, 0.613907
  0.3818, 0.615232
  0.4343, 0.597351
  0.3902, 0.611921
  0.3582, 0.622517
  0.4345, 0.596689
  0.4064, 0.605298
   0.406, 0.605298
  0.3898, 0.610596
  0.4136, 0.602649
  0.4172, 0.601324
   0.394, 0.608609
  0.4219, 0.598675
  0.3543, 0.621192
  0.3859, 0.610596
  0.3727,  0.61457
  0.3984,  0.60596
  0.4298, 0.595364
  0.4173, 0.599338
  0.3892, 0.608609
  0.4386, 0.592053
  0.3733, 0.613245
  0.4578, 0.584768
  0.3697, 0.613907
  0.4086, 0.600662
  0.3762, 0.611258
  0.3562, 0.617881
  0.3825, 0.607947
  0.3777, 0.609272
  0.3877, 0.604636
  0.3975, 0.601324
  0.4486, 0.583444
  0.3901, 0.602649
    0.37, 0.609272
  0.3843, 0.603311
  0.3421, 0.617219
  0.3831, 0.603311
  0.3904, 0.600662
  0.3455, 0.615232
   0.347,  0.61457
  0.3421, 0.615232
  0.3557, 0.610596
  0.3742, 0.603974
  0.3946, 0.596689
  0.3824, 0.600662
   0.324, 0.619868
  0.3559, 0.608609
  0.3583, 0.607285
  0.3821, 0.598675
   0.379, 0.599338
  0.3693, 0.601987
  0.3563,  0.60596
  0.3681, 0.601987
  0.3203, 0.617881
  0.3746, 0.599338
  0.3801, 0.597351
  0.3835, 0.595364
  0.3435, 0.608609
   0.299, 0.623179
  0.3639, 0.601324
  0.3809, 0.595364
  0.3583, 0.602649
  0.3694, 0.598013
  0.3618,      0.6
  0.3125, 0.615894
  0.4115, 0.582119
  0.3189, 0.612583
  0.3453, 0.603311
  0.3563, 0.599338
  0.3562, 0.599338
  0.3566, 0.598675
  0.3296, 0.607285
  0.3371, 0.603974
   0.317, 0.609934
  0.3366, 0.602649
  0.3002, 0.613245
  0.3156, 0.607947
  0.3295, 0.603311
  0.3378,      0.6
  0.2828, 0.617881
  0.3513,  0.59404
  0.3038, 0.609272
  0.3254, 0.601987
  0.3256, 0.601324
  0.3167, 0.603311
  0.2866, 0.612583
  0.2768, 0.615232
  0.3383,  0.59404
  0.3155, 0.601324
  0.3302, 0.596026
  0.2879, 0.609934
  0.2975, 0.606623
  0.3228, 0.598013
   0.363, 0.583444
  0.2838, 0.609272
  0.3251, 0.595364
  0.2727, 0.612583
  0.2982, 0.603974
  0.3073, 0.600662
  0.3108, 0.594702
  0.3553,  0.57947
  0.2719, 0.606623
  0.2929, 0.599338
