accuracy,sparse
  0.4904, 0.415894
  0.4899, 0.415894
  0.5029, 0.398013
  0.4953, 0.406623
  0.4937, 0.406623
  0.4903, 0.410596
  0.4936, 0.404636
  0.4805, 0.419868
  0.4971,      0.4
  0.4798, 0.419868
  0.4898, 0.405298
  0.4951, 0.398013
  0.4847, 0.410596
  0.4823, 0.413245
  0.4833, 0.409272
  0.4966, 0.392715
  0.4877, 0.402649
  0.4818, 0.408609
  0.4735, 0.417881
  0.4811, 0.407947
  0.4877,      0.4
  0.4902, 0.396026
  0.4763, 0.411258
  0.4885, 0.396689
  0.4745, 0.411921
  0.4804, 0.403974
  0.4663, 0.419868
  0.4692, 0.416556
  0.4806, 0.403311
  0.4727, 0.411921
  0.4897, 0.391391
  0.4793, 0.403974
  0.4748, 0.408609
  0.4864,  0.39404
  0.4786, 0.403311
  0.4706, 0.409272
  0.4738, 0.403974
  0.4708, 0.407285
    0.48, 0.394702
  0.4685, 0.407947
  0.4656, 0.409934
  0.4678, 0.405298
  0.4593,  0.41457
  0.4662, 0.406623
  0.4638, 0.409272
  0.4722, 0.399338
  0.4658,  0.40596
  0.4567, 0.415232
  0.4528, 0.418543
  0.4613, 0.408609
  0.4563, 0.413245
  0.4624, 0.404636
  0.4614, 0.404636
  0.4625, 0.401325
   0.456, 0.407947
  0.4597, 0.403311
  0.4546, 0.408609
  0.4556,  0.40596
   0.453, 0.408609
  0.4601,      0.4
  0.4553, 0.403974
  0.4568, 0.400662
  0.4565, 0.400662
  0.4496, 0.404636
  0.4494, 0.404636
  0.4509, 0.402649
  0.4463,  0.40596
  0.4437, 0.408609
  0.4551, 0.395364
  0.4425, 0.409272
  0.4443, 0.407285
  0.4401, 0.408609
  0.4379, 0.409272
  0.4465, 0.396689
  0.4278, 0.415894
   0.436,  0.40596
  0.4302, 0.409272
  0.4228, 0.413245
   0.435, 0.398676
  0.4321,      0.4
  0.4335, 0.396026
  0.4244, 0.405298
  0.4212, 0.405298
  0.4163, 0.409272
  0.4281, 0.396689
  0.4173, 0.406623
  0.4054, 0.417219
  0.4113, 0.410596
  0.4126, 0.409272
  0.4149, 0.406623
  0.4083, 0.411921
  0.4142,  0.40596
   0.406, 0.412583
  0.4077, 0.410596
  0.4105, 0.403974
  0.4137, 0.400662
  0.4111, 0.402649
  0.4148, 0.397351
  0.4069, 0.403974
  0.3962, 0.413907
  0.4065, 0.401325
  0.4076,      0.4
  0.4075,      0.4
  0.3988, 0.408609
  0.3952, 0.408609
   0.399, 0.402649
  0.4048, 0.394702
  0.3973, 0.401325
  0.3982,      0.4
   0.392,  0.40596
  0.3869, 0.410596
  0.3749, 0.421192
  0.3971, 0.398013
  0.3784, 0.407947
  0.3798, 0.406623
  0.3728, 0.411258
  0.3981, 0.384768
  0.3746, 0.401987
  0.3646, 0.408609
   0.367, 0.405298
  0.3657, 0.401325
  0.3751, 0.391391
  0.3482, 0.408609
  0.3621, 0.395364
  0.3593, 0.396689
  0.3456,      0.4
  0.3284, 0.408609
  0.3324, 0.403311
  0.3283, 0.395364
   0.306, 0.406623
  0.2927,      0.4
  0.2394,  0.40596
