accuracy,sparse
  0.6811, 0.529139
  0.6832, 0.521854
  0.6806,  0.52649
  0.6795, 0.528477
  0.6793,  0.52649
  0.6787, 0.527815
  0.6769, 0.529139
  0.6774, 0.523841
  0.6781, 0.519868
  0.6748, 0.528477
  0.6754, 0.523179
  0.6724, 0.531788
  0.6708, 0.530464
  0.6704, 0.527815
  0.6697, 0.528477
  0.6706, 0.525166
  0.6695, 0.525828
   0.668, 0.525828
  0.6665, 0.529801
  0.6648, 0.534437
  0.6696, 0.519868
  0.6655, 0.531788
  0.6648, 0.529801
  0.6659,  0.52649
  0.6663, 0.525166
  0.6666, 0.523841
  0.6661, 0.524503
  0.6654, 0.523179
  0.6645, 0.525828
  0.6639, 0.525828
  0.6589, 0.533113
  0.6615, 0.525166
  0.6606, 0.523179
  0.6581, 0.527815
  0.6589, 0.524503
   0.655, 0.530464
  0.6521, 0.536424
  0.6547, 0.527815
  0.6534, 0.531126
  0.6529, 0.524503
  0.6502, 0.521854
  0.6502, 0.519868
  0.6427, 0.531126
  0.6435, 0.527815
  0.6433, 0.525828
  0.6402, 0.534437
  0.6381, 0.533775
  0.6387, 0.525166
   0.637, 0.529139
  0.6378, 0.524503
  0.6345, 0.531788
  0.6334, 0.530464
  0.6335, 0.523179
  0.6295, 0.531788
  0.6297, 0.529139
  0.6285, 0.529139
  0.6284, 0.523179
  0.6263, 0.525828
   0.622,  0.53245
  0.6219, 0.530464
   0.623, 0.527152
  0.6211, 0.525828
  0.6203, 0.527152
  0.6207, 0.525166
  0.6184, 0.530464
  0.6199, 0.517881
  0.6153, 0.524503
  0.6128, 0.531788
  0.6116, 0.533775
  0.6097, 0.531788
  0.6108, 0.521192
  0.6078,  0.52649
  0.6077,  0.52649
  0.6067, 0.523179
  0.6029, 0.533775
  0.5986, 0.529139
  0.5979, 0.529801
  0.5954, 0.535762
  0.5955, 0.527815
  0.5964, 0.522517
  0.5924, 0.529139
  0.5882, 0.531126
  0.5841, 0.527815
  0.5841, 0.523841
  0.5806, 0.521854
  0.5735, 0.530464
  0.5759, 0.521192
  0.5723,  0.52649
  0.5693, 0.533113
  0.5652, 0.530464
  0.5663, 0.527152
  0.5624, 0.531788
  0.5639, 0.524503
   0.564, 0.521854
  0.5646, 0.513245
  0.5579, 0.529139
  0.5485, 0.535099
  0.5497, 0.529139
  0.5492, 0.527152
  0.5393, 0.529139
  0.5374, 0.534437
  0.5263, 0.521192
  0.5218, 0.533775
  0.5076, 0.531126
  0.5083, 0.524503
  0.5063, 0.527815
  0.4919, 0.536424
  0.4946, 0.519868
  0.4907, 0.531126
  0.4926, 0.525166
  0.4883, 0.524503
  0.4722, 0.527815
  0.4733, 0.523841
  0.4665, 0.531788
  0.4617, 0.525166
  0.4551, 0.527815
  0.4503, 0.525828
  0.4405, 0.529801
  0.4353, 0.528477
  0.4271, 0.527152
  0.4206, 0.530464
  0.4216, 0.527152
  0.4214, 0.523179
  0.4145, 0.531126
  0.4038, 0.528477
  0.4032, 0.525828
  0.4028, 0.525828
  0.4019, 0.522517
  0.3898, 0.525828
  0.3598, 0.534437
  0.3578,  0.52649
  0.3437, 0.529801
