accuracy,sparse
  0.8595, 0.481457
   0.861, 0.476821
   0.861, 0.476821
   0.861, 0.476821
  0.8603, 0.478146
   0.861, 0.474834
  0.8601, 0.477483
  0.8598, 0.478146
  0.8613,  0.47351
  0.8601, 0.476821
  0.8601, 0.476821
  0.8607, 0.474834
  0.8602, 0.476159
  0.8606, 0.474834
  0.8609,  0.47351
   0.861, 0.472848
  0.8607,  0.47351
    0.86, 0.475497
  0.8593, 0.477483
  0.8604, 0.474172
  0.8593, 0.475497
  0.8558, 0.480795
   0.856, 0.477483
  0.8571, 0.472848
  0.8551, 0.478146
  0.8568, 0.472848
  0.8567, 0.472848
  0.8537, 0.476821
   0.852, 0.476159
  0.8515, 0.476159
  0.8512, 0.476159
  0.8484, 0.482119
  0.8496, 0.472848
  0.8484, 0.474834
  0.8465, 0.476821
  0.8455, 0.477483
  0.8441, 0.478808
  0.8433, 0.480795
  0.8422, 0.476159
  0.8404, 0.478146
  0.8401, 0.477483
  0.8407, 0.475497
  0.8386, 0.476821
  0.8406, 0.470199
  0.8368, 0.480795
  0.8361, 0.480132
   0.835, 0.481457
  0.8365, 0.476159
  0.8366, 0.475497
  0.8376, 0.471523
  0.8367, 0.474172
  0.8363, 0.470861
  0.8345, 0.470861
  0.8323, 0.476159
  0.8306, 0.478808
    0.83, 0.478808
  0.8295,  0.47947
  0.8308,  0.47351
  0.8306,  0.47351
  0.8295, 0.475497
  0.8275, 0.477483
  0.8272, 0.474172
  0.8256, 0.478146
  0.8264, 0.472848
  0.8244, 0.477483
  0.8232, 0.478808
  0.8223, 0.477483
   0.822, 0.476159
  0.8215, 0.476159
  0.8206, 0.478808
   0.823, 0.471523
  0.8202, 0.477483
  0.8187, 0.478808
  0.8204, 0.471523
  0.8188, 0.475497
  0.8184, 0.474834
  0.8186, 0.474172
  0.8182,  0.47351
  0.8175, 0.474172
  0.8181, 0.472185
  0.8168, 0.474834
  0.8168, 0.474172
  0.8165, 0.474172
  0.8161, 0.474834
  0.8143,  0.47947
  0.8151, 0.475497
  0.8131,  0.47947
  0.8136, 0.474834
  0.8132,  0.47351
  0.8125, 0.475497
  0.8111,  0.47947
  0.8131, 0.472185
  0.8113, 0.477483
  0.8116, 0.474834
