accuracy,sparse
  0.6136, 0.745033
  0.6149, 0.744371
  0.6221, 0.741722
  0.5932, 0.750993
   0.619, 0.742384
  0.6223, 0.740397
  0.5996, 0.747682
  0.6291, 0.737748
  0.6068, 0.745033
  0.6043, 0.745695
  0.6059, 0.745033
  0.6327, 0.735762
  0.6019, 0.745695
  0.6107, 0.742384
  0.6163, 0.740397
  0.6214, 0.738411
  0.6194, 0.739073
  0.5967, 0.746358
  0.5986, 0.745695
  0.5936,  0.74702
  0.5954, 0.746358
  0.6112,  0.74106
  0.6149, 0.739735
  0.6084, 0.741722
  0.6134, 0.739735
  0.5891, 0.747682
  0.6144, 0.739073
  0.5964, 0.745033
   0.618, 0.737748
  0.5865, 0.747682
  0.6179, 0.737086
  0.6249, 0.734437
  0.6012, 0.741722
  0.6011, 0.741722
  0.6028,  0.74106
  0.6067, 0.739735
  0.5783, 0.748344
  0.6259,  0.73245
  0.6165, 0.735099
   0.604, 0.738411
  0.5883, 0.743046
  0.5823, 0.745033
  0.5958, 0.740397
  0.5918, 0.741722
  0.5815, 0.745033
   0.629, 0.729139
  0.5867, 0.743046
  0.6138, 0.733775
  0.5776, 0.745695
   0.568, 0.747682
  0.5934, 0.737748
  0.5709, 0.745033
  0.5698, 0.745033
  0.5874, 0.738411
  0.5702, 0.743709
   0.586, 0.738411
  0.5599, 0.746358
  0.5737,  0.74106
  0.5934, 0.733775
  0.5685, 0.741722
  0.5612, 0.742384
  0.5537, 0.743046
  0.5719, 0.736424
  0.5436, 0.745695
  0.5454, 0.743709
  0.5494,  0.74106
    0.55, 0.740397
  0.5256, 0.748344
  0.5543, 0.737086
  0.5402, 0.741722
  0.5401, 0.741722
  0.5312, 0.744371
  0.5203, 0.747682
  0.5299, 0.744371
  0.5381, 0.740397
  0.5093, 0.749669
  0.5135, 0.747682
  0.5332,  0.74106
  0.5286, 0.742384
  0.5418, 0.737748
  0.5398, 0.738411
  0.5553, 0.733113
  0.5254, 0.743046
  0.5469, 0.735762
  0.5535,  0.73245
  0.5217, 0.743046
  0.5394, 0.735762
  0.5168, 0.743046
  0.5106, 0.744371
  0.4936, 0.749007
  0.5195, 0.739073
   0.531, 0.735099
  0.5267, 0.736424
  0.5238, 0.737086
  0.5156, 0.739735
  0.5142, 0.739735
  0.4924, 0.746358
  0.4997, 0.743709
  0.4955, 0.743046
  0.4876, 0.743046
  0.4639, 0.750331
  0.4897, 0.739735
  0.4809, 0.742384
  0.4776, 0.740397
  0.4889, 0.735762
  0.5078, 0.729139
  0.4752, 0.737086
  0.4591, 0.741722
  0.4688, 0.735762
  0.4706, 0.735099
  0.4527, 0.739735
  0.4753, 0.731126
  0.4536, 0.737748
  0.4266, 0.745033
  0.4365,  0.74106
   0.421, 0.743709
  0.4141, 0.745695
  0.4212, 0.741722
  0.4068, 0.744371
   0.407, 0.743046
  0.4042, 0.743709
  0.3998, 0.745033
   0.403, 0.738411
   0.385, 0.739735
   0.412, 0.729801
  0.3745, 0.739073
   0.352, 0.743046
  0.3384, 0.746358
   0.362, 0.736424
  0.3607, 0.729801
  0.3562, 0.729801
  0.2949, 0.746358
  0.3124, 0.737748
