accuracy,sparse
  0.8539, 0.499338
  0.8541, 0.498675
  0.8522, 0.503973
  0.8535,      0.5
   0.853, 0.501324
  0.8532, 0.500662
  0.8538, 0.498675
  0.8533,      0.5
  0.8526, 0.501987
  0.8528, 0.501324
  0.8539, 0.498013
  0.8521, 0.503311
  0.8516, 0.504636
  0.8538, 0.498013
  0.8518, 0.503973
  0.8542, 0.496689
  0.8542, 0.496689
  0.8524, 0.501987
  0.8535, 0.498675
   0.853,      0.5
   0.853,      0.5
  0.8534, 0.496689
  0.8522, 0.498013
  0.8507, 0.497351
  0.8467, 0.505298
  0.8474, 0.498013
  0.8461, 0.498675
  0.8455, 0.498013
  0.8468,  0.49404
  0.8441, 0.498675
  0.8441, 0.497351
  0.8418, 0.501987
  0.8415, 0.501324
   0.843, 0.495364
  0.8405, 0.501987
   0.841,      0.5
  0.8399, 0.500662
  0.8396, 0.498675
  0.8398, 0.498013
  0.8379, 0.501987
  0.8396, 0.495364
  0.8368, 0.501324
  0.8355, 0.502649
  0.8382,  0.49404
  0.8372, 0.496689
   0.835, 0.499338
  0.8346,      0.5
  0.8364,  0.49404
  0.8336, 0.501987
   0.835, 0.497351
  0.8344, 0.497351
  0.8334,      0.5
   0.834, 0.497351
   0.834, 0.497351
  0.8329,      0.5
  0.8321, 0.501987
  0.8327, 0.499338
  0.8333, 0.496689
  0.8335, 0.495364
  0.8329, 0.496689
  0.8334, 0.492715
  0.8311, 0.498675
   0.827, 0.509934
  0.8284, 0.503973
   0.831, 0.496026
  0.8315, 0.493377
  0.8287, 0.500662
  0.8293, 0.498675
  0.8278, 0.502649
   0.829, 0.498013
   0.828, 0.500662
  0.8291, 0.497351
  0.8291, 0.497351
  0.8279, 0.500662
  0.8251, 0.507285
  0.8277, 0.498675
  0.8268, 0.501324
  0.8261,      0.5
   0.825, 0.500662
  0.8267, 0.495364
   0.827, 0.493377
   0.824, 0.501324
  0.8273, 0.491391
  0.8243,      0.5
  0.8236, 0.501987
  0.8244, 0.499338
  0.8238, 0.500662
  0.8262, 0.493377
  0.8237, 0.500662
  0.8237,      0.5
  0.8224, 0.500662
  0.8214, 0.501324
  0.8202, 0.503311
  0.8203, 0.501324
  0.8196, 0.500662
  0.8217,  0.49404
  0.8217, 0.492053
  0.8201, 0.494702
  0.8187, 0.498675
  0.8178, 0.500662
  0.8171, 0.501987
  0.8183, 0.498013
   0.817,      0.5
  0.8187, 0.493377
  0.8173, 0.497351
  0.8177, 0.495364
  0.8168, 0.498013
  0.8174, 0.495364
  0.8151, 0.501987
  0.8157, 0.499338
  0.8141, 0.503311
   0.815,      0.5
  0.8155, 0.498013
  0.8133, 0.502649
  0.8138, 0.500662
  0.8149, 0.497351
  0.8141, 0.499338
  0.8127, 0.498675
  0.8135, 0.495364
  0.8127, 0.497351
  0.8106, 0.501987
  0.8098, 0.503973
  0.8125,  0.49404
  0.8101, 0.499338
  0.8098,      0.5
  0.8102, 0.498675
    0.81, 0.498675
  0.8107, 0.496026
   0.809, 0.499338
  0.8073, 0.497351
  0.8068, 0.498675
  0.8049, 0.503311
  0.8062, 0.499338
   0.805, 0.501324
  0.8067, 0.495364
  0.8073, 0.492053
  0.8055, 0.496026
  0.8025, 0.503973
   0.804, 0.498675
  0.8044, 0.497351
  0.8043, 0.497351
  0.8033, 0.498675
  0.8026,      0.5
  0.8013, 0.502649
  0.7986, 0.508609
  0.8032, 0.494702
  0.8022, 0.496689
  0.8014, 0.496026
  0.7994, 0.501987
  0.7992, 0.501987
  0.7998, 0.498013
  0.7952, 0.507285
  0.7971, 0.501324
  0.7965,      0.5
  0.7955, 0.500662
  0.7946, 0.497351
  0.7937, 0.499338
  0.7928, 0.500662
  0.7915, 0.501987
  0.7914, 0.500662
  0.7914, 0.500662
   0.793, 0.495364
  0.7931, 0.494702
  0.7901, 0.501987
    0.79, 0.498013
  0.7909, 0.494702
  0.7892, 0.499338
  0.7898, 0.496026
  0.7887, 0.497351
  0.7877, 0.499338
  0.7876, 0.498013
  0.7882, 0.496026
  0.7887,  0.49404
  0.7866,      0.5
  0.7874, 0.494702
  0.7862, 0.498013
  0.7845, 0.501987
   0.784, 0.503311
   0.784, 0.501987
   0.783, 0.503973
  0.7825, 0.503311
  0.7851, 0.495364
  0.7829, 0.499338
  0.7818,      0.5
  0.7813,      0.5
  0.7827, 0.495364
    0.78, 0.501987
  0.7811, 0.498013
  0.7825, 0.492715
  0.7824, 0.492715
  0.7808, 0.496026
  0.7783, 0.501987
  0.7785, 0.501324
  0.7785, 0.501324
  0.7796, 0.497351
  0.7794, 0.496689
  0.7789, 0.497351
  0.7791, 0.496689
  0.7773, 0.501987
  0.7774, 0.500662
  0.7766, 0.501987
  0.7778, 0.498013
  0.7762, 0.501987
  0.7785,  0.49404
  0.7766, 0.499338
  0.7794, 0.489404
  0.7767, 0.497351
  0.7751, 0.501324
  0.7763, 0.497351
  0.7774, 0.492715
  0.7754, 0.498675
  0.7755, 0.498013
