accuracy,sparse
  0.6061, 0.758278
  0.6089, 0.755629
  0.6033,  0.75894
  0.5994, 0.761589
  0.6074, 0.754967
  0.6085,  0.75298
   0.597, 0.761589
   0.602, 0.757616
  0.5979, 0.760265
  0.6035, 0.755629
  0.6018, 0.756954
  0.5905, 0.765563
  0.5929, 0.763576
  0.6046, 0.753642
  0.5989, 0.757616
  0.5952, 0.760265
  0.5954, 0.759603
  0.5925, 0.761589
  0.6033,  0.75298
  0.5893, 0.763576
  0.5916, 0.760927
  0.5994, 0.754305
  0.5882, 0.762252
  0.5889, 0.761589
  0.5914, 0.759603
  0.5921,  0.75894
  0.5947, 0.756291
  0.5999, 0.751656
  0.5906, 0.758278
  0.5857, 0.760927
  0.5894, 0.756954
  0.5847, 0.759603
  0.5915, 0.754305
  0.5803, 0.762914
  0.5773, 0.764901
   0.584, 0.759603
  0.5793, 0.762914
  0.5913,  0.75298
  0.5843, 0.757616
  0.5783, 0.759603
  0.5786,  0.75894
  0.5785,  0.75894
  0.5678, 0.766887
  0.5755, 0.760927
  0.5782, 0.758278
  0.5742, 0.760927
  0.5755, 0.759603
  0.5792, 0.756291
  0.5761, 0.758278
  0.5715, 0.761589
  0.5766, 0.756954
  0.5791, 0.754967
  0.5712, 0.760265
  0.5679, 0.759603
  0.5638, 0.762252
  0.5711, 0.755629
  0.5616, 0.762252
  0.5594, 0.762914
  0.5662, 0.754305
  0.5593,  0.75894
  0.5582, 0.757616
  0.5533, 0.760927
  0.5492, 0.762252
  0.5668, 0.748344
    0.54, 0.764901
   0.549, 0.757616
  0.5442, 0.760927
  0.5454,  0.75894
  0.5587, 0.747682
  0.5434, 0.758278
   0.541, 0.756291
  0.5332, 0.760265
  0.5352, 0.756954
  0.5244, 0.764238
  0.5321, 0.756954
  0.5291,  0.75894
  0.5289, 0.756954
  0.5229, 0.759603
  0.5256, 0.757616
  0.5297, 0.753642
   0.532, 0.749669
  0.5164, 0.756954
  0.5098, 0.759603
  0.5064, 0.761589
  0.5003, 0.760927
  0.5069, 0.756291
  0.5024, 0.758278
  0.5122, 0.751656
  0.5012, 0.756954
  0.5128, 0.749007
  0.4864, 0.765563
  0.4961, 0.755629
     0.5, 0.752318
  0.4898, 0.756954
  0.4913, 0.754967
  0.4725, 0.759603
  0.4611, 0.763576
  0.4574, 0.757616
  0.4444, 0.763576
  0.4552, 0.754305
  0.4496, 0.756954
  0.4353, 0.762914
  0.4455, 0.751656
  0.4326, 0.753642
  0.4138, 0.760265
  0.3965, 0.766225
  0.4194, 0.749669
  0.4073, 0.754967
  0.3931, 0.761589
  0.4044, 0.754967
  0.3917, 0.761589
  0.3986, 0.757616
  0.3697, 0.765563
  0.3704, 0.764901
  0.3808,  0.75894
  0.3758, 0.758278
  0.3543, 0.763576
  0.3549, 0.762914
  0.3469, 0.763576
  0.3506, 0.761589
  0.3713, 0.750331
  0.3653, 0.749007
  0.3275, 0.760927
  0.3004, 0.760927
  0.3097, 0.754967
  0.2748, 0.753642
  0.2198, 0.758278
  0.2262, 0.752318
  0.2242, 0.751656
  0.1756, 0.761589
  0.1666, 0.753642
  0.1599,  0.75298
