accuracy,sparse
  0.7853, 0.844371
   0.789,  0.84106
  0.7844, 0.841722
  0.7687, 0.846358
  0.7743, 0.844371
  0.7723, 0.845033
   0.772, 0.845033
  0.7558, 0.850331
  0.7772, 0.843046
   0.785, 0.840397
  0.7809, 0.841722
  0.7749, 0.843709
  0.7767, 0.843046
  0.7747, 0.843709
  0.7705, 0.845033
  0.7705, 0.845033
  0.7764, 0.843046
  0.7801, 0.841722
  0.7656, 0.846358
  0.7734, 0.843709
  0.7772,  0.84106
   0.762, 0.844371
  0.7876, 0.835099
  0.7717, 0.839735
  0.7653, 0.841722
  0.7695, 0.839735
  0.7833, 0.834437
  0.7751, 0.837086
   0.765, 0.839735
  0.7549, 0.843046
  0.7757, 0.835762
  0.7617, 0.839735
  0.7529, 0.842384
  0.7663, 0.837748
  0.7685, 0.836424
  0.7542,  0.84106
  0.7734, 0.834437
  0.7713, 0.835099
   0.768, 0.835762
  0.7739, 0.833775
  0.7532, 0.840397
  0.7593, 0.837748
    0.75, 0.840397
  0.7634, 0.835762
  0.7583, 0.837086
  0.7561, 0.837748
  0.7633, 0.835099
  0.7492, 0.839735
  0.7481, 0.839735
  0.7622, 0.834437
  0.7531, 0.837086
   0.743, 0.840397
  0.7385, 0.841722
  0.7464, 0.839073
  0.7532, 0.836424
  0.7422, 0.839735
  0.7472, 0.837748
  0.7381, 0.840397
  0.7447, 0.837748
  0.7425, 0.838411
  0.7562, 0.833775
  0.7431, 0.837748
  0.7291, 0.842384
  0.7421, 0.837748
  0.7479, 0.835762
  0.7322, 0.840397
  0.7441, 0.836424
  0.7558,  0.83245
  0.7259, 0.842384
  0.7471, 0.835099
  0.7306, 0.840397
  0.7246, 0.842384
  0.7416, 0.836424
  0.7396, 0.837086
  0.7515, 0.833113
  0.7553, 0.831788
  0.7431, 0.835762
  0.7389, 0.837086
  0.7505, 0.833113
  0.7285, 0.840397
   0.748, 0.833775
  0.7368, 0.837086
  0.7328, 0.837748
  0.7127, 0.844371
  0.7322, 0.837086
  0.7326, 0.836424
  0.7245, 0.839073
  0.7244, 0.839073
     0.7,  0.84702
  0.7329, 0.835762
  0.7309, 0.836424
  0.7235, 0.838411
  0.7252, 0.837748
  0.7443, 0.831126
  0.7255, 0.837086
  0.7267, 0.836424
  0.7299, 0.835099
  0.7159, 0.839735
  0.7113,  0.84106
  0.7186, 0.838411
  0.7179, 0.838411
  0.7135, 0.839735
   0.725, 0.835762
  0.7031, 0.843046
  0.7269, 0.835099
  0.7339,  0.83245
  0.7335,  0.83245
   0.717, 0.837748
  0.7009, 0.843046
  0.7264, 0.834437
  0.7241, 0.835099
  0.7279, 0.833775
  0.7135, 0.838411
  0.7393, 0.829801
  0.6992, 0.843046
  0.7288, 0.833113
  0.7196, 0.835762
  0.7314, 0.831788
   0.713, 0.837748
  0.6997, 0.841722
  0.7172, 0.835762
    0.71, 0.837748
  0.7335, 0.829801
   0.733, 0.829801
  0.7077, 0.837748
  0.7149, 0.835099
  0.7108, 0.836424
    0.71, 0.836424
  0.7076, 0.837086
  0.7054, 0.837748
  0.7053, 0.837748
   0.719, 0.833113
  0.7344, 0.827815
  0.6906, 0.842384
   0.714, 0.834437
   0.694,  0.84106
   0.686, 0.843709
  0.6858, 0.843709
  0.7054, 0.837086
  0.7166, 0.833113
  0.7007, 0.838411
  0.7224, 0.831126
  0.7121, 0.834437
  0.6817, 0.844371
  0.7104, 0.834437
  0.7042, 0.836424
  0.7057, 0.835762
  0.6914, 0.840397
  0.7032, 0.836424
  0.7187, 0.831126
  0.7107, 0.833775
  0.7109, 0.833113
  0.6989, 0.837086
  0.7008, 0.836424
  0.6942, 0.838411
  0.7075, 0.833775
  0.6813, 0.842384
  0.6852,  0.84106
  0.6906, 0.839073
  0.7244, 0.827152
  0.6974, 0.835762
  0.6951, 0.836424
  0.7009, 0.834437
  0.6955, 0.835762
  0.7029, 0.833113
  0.6845, 0.839073
   0.738, 0.821192
  0.6922, 0.836424
    0.71, 0.830464
  0.7098, 0.830464
  0.7136, 0.829139
  0.6773,  0.84106
  0.6882, 0.837086
  0.6876, 0.837086
  0.6873, 0.837086
  0.7122, 0.828477
  0.6871, 0.836424
  0.6727,  0.84106
  0.6824, 0.837748
  0.6665, 0.843046
  0.6923, 0.834437
  0.6778, 0.839073
  0.6609, 0.844371
  0.6918, 0.833775
  0.6837, 0.836424
   0.697, 0.831788
  0.6846, 0.835762
   0.662, 0.843046
  0.7195, 0.823841
  0.6971, 0.831126
  0.6786, 0.837086
  0.7031, 0.828477
  0.7035, 0.827815
  0.6815, 0.835099
  0.6707, 0.838411
  0.6603, 0.841722
  0.6906, 0.831126
  0.6705, 0.837748
  0.6736, 0.836424
  0.6929, 0.829801
  0.6938, 0.829139
  0.6796, 0.833775
  0.6969, 0.827815
  0.6727, 0.835762
  0.6865, 0.831126
  0.6861, 0.831126
   0.666, 0.837748
  0.6857, 0.831126
  0.6723, 0.835099
   0.674, 0.834437
   0.664, 0.837748
  0.6737, 0.834437
  0.6511, 0.841722
  0.6772,  0.83245
  0.6596, 0.837748
  0.6775, 0.831126
  0.6654, 0.835099
  0.6507, 0.839735
  0.6722,  0.83245
  0.6659, 0.834437
  0.6617, 0.835762
  0.6695, 0.833113
  0.6732, 0.831788
  0.6618, 0.835099
   0.669,  0.83245
  0.6579, 0.835099
  0.6618, 0.833775
  0.6552, 0.835762
  0.6686, 0.831126
  0.6507, 0.837086
  0.6698, 0.830464
  0.6315, 0.843046
  0.6568, 0.834437
  0.6502, 0.836424
  0.6461, 0.837748
  0.6441, 0.838411
  0.6242, 0.845033
  0.6193, 0.846358
  0.6688, 0.829801
  0.6563, 0.833775
  0.6591,  0.83245
  0.6766,  0.82649
  0.6723, 0.827815
  0.6582,  0.83245
    0.65, 0.835099
  0.6443, 0.836424
  0.6602, 0.830464
  0.6511, 0.833113
  0.6367, 0.837748
  0.6446, 0.835099
  0.6484, 0.833775
  0.6464, 0.834437
  0.6698,  0.82649
  0.6537, 0.831788
  0.6675, 0.827152
  0.6451, 0.834437
   0.659, 0.829801
   0.633, 0.838411
  0.6328, 0.838411
  0.6422, 0.835099
  0.6481, 0.833113
  0.6239,  0.84106
  0.6374, 0.836424
  0.6528, 0.831126
  0.6566, 0.829801
  0.6455, 0.833113
  0.6509, 0.831126
  0.6676, 0.825166
  0.6411, 0.833775
  0.6269, 0.838411
  0.6543, 0.829139
  0.6434,  0.83245
  0.6093, 0.843709
  0.6385, 0.833113
  0.6202, 0.839073
  0.6754,  0.82053
  0.6207, 0.838411
  0.6318, 0.834437
  0.6338, 0.833113
  0.6226, 0.836424
  0.6292, 0.833775
  0.6251, 0.835099
  0.6524, 0.825828
  0.6338, 0.831788
  0.6393, 0.829801
  0.6246, 0.834437
  0.6243, 0.833775
  0.6203, 0.835099
  0.6318, 0.830464
  0.6267, 0.831788
  0.5948, 0.842384
  0.6169, 0.834437
  0.6209,  0.83245
  0.6478, 0.823179
   0.612, 0.835099
  0.6151, 0.833775
  0.6209, 0.831788
  0.6184,  0.83245
  0.6114, 0.834437
  0.6371, 0.825828
  0.6368, 0.825828
  0.6027, 0.837086
  0.6393, 0.824503
  0.5995, 0.837748
  0.5974, 0.838411
  0.6355, 0.825166
  0.5876,  0.84106
  0.6241, 0.828477
   0.598, 0.837086
  0.6339, 0.824503
  0.6293, 0.825166
  0.6008, 0.834437
  0.6239,  0.82649
  0.6179, 0.828477
  0.6038, 0.833113
  0.5997, 0.834437
  0.6161, 0.827815
  0.5767, 0.840397
  0.5862, 0.837086
  0.6196, 0.825828
  0.6112, 0.828477
  0.6012, 0.831788
   0.601, 0.831788
  0.6088, 0.829139
  0.6249, 0.823179
  0.5908, 0.834437
  0.6061, 0.829139
  0.5841, 0.836424
  0.5802, 0.837086
  0.5959, 0.831788
  0.6174, 0.824503
  0.5853, 0.835099
  0.5968, 0.831126
  0.5745, 0.838411
  0.6041, 0.828477
  0.6118, 0.825828
  0.5759, 0.837748
  0.6074, 0.827152
  0.6013, 0.829139
