accuracy,sparse
  0.7707, 0.725828
  0.7705, 0.725828
  0.7712, 0.725166
   0.772, 0.724503
  0.7771, 0.722517
  0.7749, 0.723179
  0.7709, 0.724503
  0.7669, 0.725166
  0.7788, 0.721192
  0.7648, 0.725828
  0.7645, 0.725828
  0.7719, 0.723179
  0.7738, 0.722517
  0.7658, 0.725166
  0.7696, 0.723841
  0.7675, 0.724503
  0.7709, 0.723179
  0.7706, 0.723179
  0.7665, 0.724503
  0.7723, 0.722517
  0.7683, 0.723841
  0.7589, 0.725828
  0.7655, 0.721854
  0.7721, 0.719205
  0.7713, 0.719205
  0.7605, 0.722517
  0.7622,  0.72053
  0.7695, 0.717881
  0.7605,  0.72053
  0.7644, 0.719205
  0.7555, 0.721854
  0.7552, 0.721854
  0.7531, 0.721854
   0.749, 0.723179
  0.7607, 0.719205
  0.7501, 0.722517
  0.7611, 0.718543
  0.7584, 0.719205
  0.7499, 0.721854
  0.7632, 0.717219
  0.7507, 0.721192
  0.7467, 0.722517
  0.7559, 0.719205
  0.7536, 0.719868
  0.7505,  0.72053
  0.7484, 0.721192
  0.7563, 0.718543
  0.7463, 0.721854
  0.7542, 0.719205
  0.7389, 0.723841
  0.7424, 0.722517
  0.7394, 0.723179
  0.7371, 0.723841
  0.7587, 0.716556
  0.7464,  0.72053
  0.7591, 0.715894
  0.7399, 0.721854
  0.7448, 0.719868
  0.7504, 0.717881
  0.7519, 0.717219
  0.7596,  0.71457
  0.7413,  0.72053
  0.7407,  0.72053
  0.7544, 0.715894
  0.7462, 0.718543
  0.7342, 0.722517
  0.7481, 0.717881
  0.7434, 0.719205
   0.753, 0.715894
  0.7506, 0.716556
  0.7425, 0.719205
  0.7401, 0.719868
   0.738,  0.72053
  0.7358, 0.721192
  0.7476, 0.717219
  0.7592, 0.713245
  0.7433, 0.718543
  0.7392, 0.719868
   0.735, 0.721192
  0.7326, 0.721854
  0.7442, 0.717881
  0.7391, 0.719205
   0.743, 0.717881
  0.7366, 0.719868
  0.7463, 0.716556
  0.7361, 0.719868
  0.7299, 0.721854
  0.7573, 0.712583
  0.7377, 0.718543
  0.7375, 0.718543
  0.7592, 0.711258
  0.7572, 0.711921
  0.7452, 0.715894
   0.739, 0.717881
  0.7385, 0.717881
  0.7324, 0.719868
  0.7439, 0.715894
  0.7477,  0.71457
  0.7318, 0.719868
  0.7436, 0.715894
  0.7393, 0.717219
  0.7353, 0.718543
   0.726, 0.721192
  0.7216, 0.722517
  0.7373, 0.717219
   0.753, 0.711921
  0.7307, 0.719205
  0.7366, 0.717219
  0.7424, 0.715232
   0.732, 0.718543
  0.7377, 0.716556
  0.7218, 0.721854
  0.7114, 0.725166
  0.7295, 0.718543
  0.7255, 0.719868
  0.7333, 0.717219
  0.7272, 0.719205
  0.7249, 0.719868
  0.7385, 0.715232
  0.7182, 0.721854
  0.7256, 0.719205
  0.7353, 0.715894
  0.7406, 0.713907
  0.7247, 0.719205
  0.7462, 0.711921
  0.7378,  0.71457
  0.7217, 0.719868
  0.7273, 0.717881
  0.7409, 0.713245
  0.7187,  0.72053
  0.7341, 0.715232
   0.736,  0.71457
  0.7338, 0.715232
  0.7215, 0.719205
  0.7192, 0.719868
  0.7311, 0.715894
  0.7569, 0.707285
  0.7125, 0.721854
  0.7263, 0.717219
  0.7197, 0.719205
  0.7414, 0.711921
  0.7215, 0.718543
  0.7233, 0.717881
  0.7509, 0.708609
  0.7363, 0.713245
  0.7081, 0.722517
  0.7196, 0.718543
  0.7315,  0.71457
  0.7193, 0.718543
  0.7202, 0.717881
  0.7279, 0.715232
  0.7256, 0.715894
  0.7368, 0.711921
  0.7087, 0.721192
  0.7111, 0.719868
   0.711, 0.719868
  0.7266,  0.71457
   0.727, 0.713907
  0.7323, 0.711921
  0.7163, 0.717219
  0.7102, 0.719205
  0.7126, 0.717881
  0.6963, 0.723179
  0.7296, 0.711921
  0.7233, 0.713907
  0.7054, 0.719868
  0.7129, 0.717219
  0.7087, 0.718543
  0.7204,  0.71457
  0.6959, 0.722517
  0.7017,  0.72053
  0.7035, 0.719868
  0.7212, 0.713907
  0.7351, 0.709272
   0.727, 0.711921
  0.7009,  0.72053
  0.7103, 0.717219
  0.7003,  0.72053
  0.7257, 0.711921
  0.7137, 0.715894
  0.7017, 0.719868
  0.7071, 0.717881
  0.7129, 0.715894
  0.7168,  0.71457
  0.7101, 0.716556
  0.7015, 0.719205
  0.7114, 0.715894
  0.7132, 0.715232
  0.7169, 0.713907
   0.697,  0.72053
  0.7118, 0.715232
  0.6919, 0.721854
  0.6887, 0.722517
  0.7006, 0.718543
     0.7, 0.718543
  0.7192, 0.711921
   0.685, 0.723179
   0.726, 0.709272
   0.725, 0.709272
  0.6889, 0.721192
