accuracy,sparse
   0.767, 0.747682
  0.7661,  0.74702
  0.7567, 0.749007
  0.7673, 0.745033
  0.7767, 0.741722
  0.7696, 0.743709
  0.7714, 0.743046
  0.7627, 0.745695
  0.7646, 0.745033
  0.7643, 0.745033
  0.7682, 0.743709
  0.7601, 0.746358
   0.758,  0.74702
  0.7551, 0.747682
   0.765, 0.744371
  0.7707, 0.742384
  0.7666, 0.743709
  0.7666, 0.743709
  0.7703, 0.742384
  0.7661, 0.743709
  0.7523, 0.745695
  0.7629, 0.741722
  0.7656, 0.740397
  0.7698, 0.736424
   0.751, 0.742384
  0.7499, 0.741722
  0.7436, 0.743709
  0.7514,  0.74106
  0.7466, 0.742384
  0.7624, 0.737086
  0.7582, 0.738411
  0.7425, 0.743046
  0.7395, 0.743709
   0.757, 0.737748
  0.7489, 0.740397
  0.7367, 0.744371
  0.7463,  0.74106
  0.7429, 0.741722
  0.7404, 0.742384
  0.7483, 0.739735
  0.7479, 0.739735
  0.7379, 0.743046
  0.7533, 0.737748
  0.7372, 0.743046
  0.7411, 0.741722
  0.7469, 0.739735
  0.7482, 0.739073
  0.7477, 0.739073
  0.7353, 0.743046
  0.7528, 0.737086
  0.7305, 0.744371
  0.7262, 0.745695
  0.7431, 0.739735
  0.7344, 0.742384
  0.7402, 0.740397
  0.7541, 0.735762
   0.742, 0.739735
  0.7413, 0.739735
  0.7392, 0.740397
  0.7423, 0.739073
  0.7363,  0.74106
  0.7438, 0.738411
  0.7297, 0.743046
  0.7452, 0.737748
  0.7392, 0.739735
  0.7384, 0.739735
  0.7254, 0.743709
  0.7512, 0.735099
  0.7349, 0.740397
  0.7281, 0.742384
  0.7317,  0.74106
  0.7328, 0.740397
  0.7215, 0.743709
  0.7369, 0.738411
  0.7269, 0.741722
  0.7444, 0.735762
   0.726, 0.741722
  0.7477, 0.734437
  0.7337, 0.739073
  0.7433, 0.735762
  0.7392, 0.737086
  0.7311, 0.739735
  0.7299, 0.739735
  0.7179, 0.743709
  0.7286, 0.739735
  0.7224, 0.741722
  0.7211, 0.741722
  0.7174, 0.742384
  0.7168, 0.742384
  0.7364, 0.735762
  0.7298, 0.737748
  0.7135, 0.743046
  0.7311, 0.737086
  0.7203, 0.740397
  0.7176,  0.74106
  0.7215, 0.739735
  0.7195, 0.740397
  0.7155, 0.741722
  0.7135, 0.742384
  0.7254, 0.738411
  0.7271, 0.737748
  0.7149, 0.741722
  0.7123, 0.742384
  0.7201, 0.739735
    0.72, 0.739735
   0.714, 0.741722
  0.6938, 0.748344
  0.7233, 0.738411
  0.7192, 0.739735
  0.7231, 0.738411
  0.7049, 0.744371
  0.7144,  0.74106
  0.7122, 0.741722
  0.7141,  0.74106
   0.721, 0.738411
   0.713,  0.74106
   0.716, 0.739735
  0.7272, 0.735762
  0.7113,  0.74106
   0.727, 0.735762
  0.7061, 0.742384
  0.7112, 0.740397
  0.7028, 0.743046
  0.7167, 0.738411
  0.7087,  0.74106
  0.7244, 0.735762
  0.6963, 0.745033
  0.7053, 0.741722
  0.7366, 0.731126
  0.7087, 0.740397
  0.7099, 0.739735
  0.7116, 0.739073
  0.7195, 0.736424
  0.7016, 0.742384
  0.7155, 0.737748
  0.7013, 0.742384
  0.7122, 0.738411
   0.704,  0.74106
  0.7213, 0.735099
  0.7167, 0.736424
   0.718, 0.735762
  0.7021,  0.74106
   0.714, 0.737086
  0.7019,  0.74106
  0.7118, 0.737748
  0.7157, 0.736424
  0.7117, 0.737748
  0.7075, 0.739073
  0.7055, 0.739735
  0.6994, 0.741722
  0.7209, 0.734437
  0.7127, 0.737086
  0.7046, 0.739735
     0.7,  0.74106
  0.6878, 0.745033
  0.7191, 0.734437
  0.7031, 0.739735
   0.713, 0.736424
  0.7225, 0.733113
  0.7042, 0.739073
  0.7021, 0.739735
   0.696, 0.741722
  0.7195, 0.733775
  0.7094, 0.737086
  0.7032, 0.739073
  0.6892, 0.743709
  0.6991, 0.740397
  0.6908, 0.743046
  0.7047, 0.738411
  0.6868, 0.744371
  0.6987, 0.740397
  0.6963,  0.74106
   0.699, 0.739735
   0.697, 0.740397
  0.6948,  0.74106
  0.7104, 0.735762
    0.68, 0.745695
  0.6997, 0.739073
  0.6976, 0.739735
  0.6916, 0.741722
  0.6935,  0.74106
  0.7128, 0.734437
  0.7044, 0.737086
  0.7041, 0.737086
   0.698, 0.739073
  0.6973, 0.739073
  0.6808, 0.744371
  0.6847, 0.743046
  0.6822, 0.743709
   0.695, 0.739073
  0.6825, 0.743046
  0.7001, 0.737086
  0.6802, 0.743709
  0.6897, 0.740397
   0.693, 0.739073
  0.6886, 0.740397
  0.6824, 0.742384
  0.6723, 0.745695
  0.6878, 0.740397
  0.6921, 0.738411
  0.6813, 0.741722
  0.6945, 0.737086
  0.6905, 0.738411
  0.6963, 0.736424
  0.6812,  0.74106
  0.6758, 0.742384
  0.6855, 0.739073
  0.6872, 0.738411
  0.6872, 0.738411
  0.6849, 0.739073
  0.6789,  0.74106
  0.6807, 0.740397
  0.6825, 0.739735
  0.6862, 0.738411
   0.678,  0.74106
   0.678,  0.74106
  0.6789, 0.740397
  0.6729, 0.742384
  0.6807, 0.739735
  0.6787, 0.740397
  0.6756,  0.74106
  0.6873, 0.737086
  0.6813, 0.739073
   0.681, 0.739073
  0.6749,  0.74106
  0.6781, 0.739735
  0.6855, 0.737086
  0.6835, 0.737748
   0.679, 0.739073
   0.677, 0.739735
  0.6799, 0.738411
  0.6778, 0.739073
  0.6696, 0.741722
  0.6868, 0.735762
  0.6706,  0.74106
  0.6793, 0.737748
  0.6744, 0.739073
  0.6716, 0.739735
  0.6649, 0.741722
  0.6743, 0.738411
  0.6602, 0.743046
  0.6774, 0.737086
  0.6513, 0.745695
  0.6751, 0.737748
  0.6601, 0.742384
  0.6579, 0.743046
  0.6666, 0.739735
  0.6626,  0.74106
  0.6604, 0.741722
  0.6698, 0.738411
  0.6576, 0.742384
  0.6534, 0.743709
   0.673, 0.737086
  0.6768, 0.735762
  0.6706, 0.737748
  0.6559, 0.742384
  0.6438, 0.746358
  0.6683, 0.737748
   0.662, 0.739735
  0.6496, 0.743709
  0.6595, 0.740397
  0.6664, 0.737748
  0.6622, 0.738411
   0.666, 0.737086
  0.6635, 0.737748
  0.6554, 0.740397
  0.6413, 0.745033
  0.6569, 0.739735
  0.6582, 0.739073
  0.6655, 0.736424
  0.6575, 0.739073
   0.673, 0.733113
  0.6486,  0.74106
  0.6363, 0.745033
  0.6579, 0.737748
  0.6469,  0.74106
    0.67, 0.733113
  0.6434, 0.741722
   0.653, 0.738411
  0.6606, 0.735762
  0.6476, 0.739735
  0.6572, 0.736424
  0.6401, 0.741722
  0.6437, 0.740397
  0.6453, 0.739735
  0.6382, 0.741722
  0.6378, 0.741722
  0.6512, 0.737086
   0.648, 0.737748
  0.6435, 0.739073
  0.6492, 0.737086
  0.6429, 0.739073
  0.6445, 0.737748
  0.6398, 0.739073
  0.6272, 0.743046
   0.646, 0.736424
  0.6317,  0.74106
  0.6288, 0.741722
  0.6327, 0.739735
  0.6482, 0.734437
  0.6307, 0.739735
  0.6222, 0.742384
  0.6238, 0.741722
  0.6234, 0.741722
  0.6343, 0.737748
  0.6258, 0.739735
  0.6075, 0.745695
  0.6241, 0.739735
  0.6238, 0.739735
  0.6098, 0.743709
  0.6297, 0.736424
  0.6255, 0.737748
  0.6246, 0.737086
  0.6273, 0.735762
  0.6226, 0.737086
  0.6105,  0.74106
  0.6107, 0.740397
    0.61, 0.740397
   0.621, 0.736424
  0.6229, 0.735762
  0.6385, 0.730464
  0.6206, 0.736424
  0.6003, 0.743046
  0.6075, 0.740397
   0.593, 0.745033
  0.6166, 0.737086
  0.5992, 0.742384
  0.6168, 0.736424
  0.6021,  0.74106
  0.6154, 0.736424
  0.6129, 0.737086
  0.6007,  0.74106
  0.6103, 0.737748
  0.6097, 0.737748
  0.6017, 0.740397
  0.5908,  0.74106
  0.5936, 0.739735
  0.5855, 0.742384
  0.5884,  0.74106
  0.5912, 0.739735
   0.597, 0.737748
  0.6088, 0.733113
  0.5879, 0.739735
  0.5762, 0.742384
  0.5617,  0.74702
  0.5825, 0.739735
  0.5758, 0.740397
  0.5658, 0.741722
  0.5815, 0.736424
  0.5749, 0.738411
  0.5726, 0.739073
  0.5646, 0.741722
  0.5739, 0.737086
   0.577, 0.735762
  0.5596,  0.74106
  0.5527, 0.743046
  0.5712, 0.736424
   0.557, 0.739735
  0.5558, 0.739735
  0.5653, 0.736424
  0.5471, 0.741722
  0.5655, 0.735099
  0.5415, 0.743046
  0.5449,  0.74106
  0.5439,  0.74106
   0.537,  0.74106
  0.5503, 0.736424
  0.5497, 0.736424
   0.527, 0.743709
  0.5341,  0.74106
  0.5296, 0.742384
  0.5313,  0.74106
  0.5206, 0.741722
  0.5264, 0.739073
  0.5104, 0.743046
  0.5227, 0.737086
   0.501, 0.739735
  0.4997, 0.737086
  0.4794, 0.742384
  0.4794, 0.739735
   0.469, 0.741722
  0.4832, 0.736424
  0.4627, 0.739735
  0.4638, 0.739073
  0.4509, 0.739735
  0.4384, 0.742384
   0.453, 0.736424
  0.3875, 0.739735
  0.3675, 0.737748
  0.3594, 0.738411
  0.3129, 0.737748
  0.2964, 0.739073
  0.2985, 0.737748
  0.2841, 0.737748
   0.268, 0.739735
  0.2641, 0.735762
  0.2417, 0.742384
  0.2555, 0.737748
  0.2315, 0.743046
  0.1156, 0.741722
