accuracy,sparse
  0.6906, 0.437086
  0.6894, 0.440397
  0.6909, 0.435762
  0.6901, 0.437748
  0.6903, 0.436424
  0.6894, 0.435762
  0.6889, 0.437086
  0.6876, 0.439073
  0.6864, 0.437748
  0.6885, 0.431126
  0.6844, 0.440397
  0.6859, 0.435762
  0.6854, 0.436424
  0.6843, 0.439073
   0.684, 0.438411
   0.684, 0.438411
   0.685, 0.434437
  0.6826, 0.439073
   0.684, 0.434437
  0.6823, 0.439073
  0.6829, 0.437086
  0.6821, 0.437086
  0.6817, 0.437086
    0.68, 0.440397
  0.6821, 0.433113
  0.6807, 0.434437
  0.6785, 0.439735
  0.6802, 0.433775
  0.6769, 0.439735
   0.678, 0.435762
   0.677, 0.437748
  0.6764, 0.439073
  0.6771, 0.436424
  0.6764, 0.438411
  0.6783,  0.43245
  0.6755, 0.437748
  0.6752, 0.438411
  0.6764, 0.434437
  0.6759, 0.435762
  0.6766,  0.43245
  0.6732, 0.436424
  0.6715, 0.437086
  0.6701, 0.439073
  0.6715, 0.433775
  0.6695, 0.439735
  0.6695, 0.437748
  0.6696, 0.437086
  0.6699, 0.435099
  0.6682, 0.437748
  0.6666, 0.437086
  0.6652, 0.439735
  0.6652, 0.437086
  0.6644, 0.439073
  0.6642, 0.437086
  0.6625, 0.439073
  0.6633, 0.435762
   0.664, 0.431788
  0.6601, 0.439073
  0.6614, 0.433775
  0.6594, 0.430464
   0.656, 0.440397
  0.6563, 0.437086
  0.6563,  0.43245
  0.6547, 0.437086
  0.6542, 0.437086
  0.6525,  0.44106
  0.6531, 0.436424
  0.6512, 0.435099
  0.6499, 0.435099
  0.6479,  0.44106
  0.6492, 0.435762
  0.6476, 0.440397
  0.6475, 0.435762
  0.6458, 0.440397
  0.6456, 0.439735
  0.6447, 0.439735
   0.644, 0.438411
  0.6442, 0.437086
  0.6418, 0.435762
  0.6413, 0.436424
  0.6375, 0.437748
  0.6361, 0.434437
  0.6339, 0.438411
  0.6354, 0.433113
  0.6335, 0.435099
  0.6311, 0.438411
  0.6257, 0.442384
  0.6282, 0.433775
  0.6265, 0.435762
  0.6231, 0.437748
  0.6215, 0.438411
  0.6196, 0.438411
  0.6174, 0.440397
  0.6187, 0.433113
  0.6057, 0.435762
  0.6058, 0.435099
  0.6052, 0.435099
  0.5994, 0.437086
  0.5977, 0.441722
  0.5976, 0.439735
  0.5961, 0.434437
   0.594, 0.435762
  0.5853, 0.434437
  0.5821, 0.438411
   0.581, 0.435762
   0.579, 0.440397
  0.5783, 0.437086
  0.5763, 0.435762
   0.567, 0.435099
  0.5662, 0.437086
  0.5621, 0.437086
  0.5588, 0.438411
  0.5576, 0.434437
  0.5562, 0.435762
  0.5518, 0.433775
   0.541, 0.433775
  0.5188, 0.438411
  0.5108, 0.435762
  0.4994,  0.44106
  0.4995, 0.437086
  0.4954, 0.442384
  0.4943, 0.439735
  0.4794, 0.433113
  0.4664, 0.439735
  0.4576, 0.440397
  0.4574, 0.439735
  0.4466, 0.437748
  0.4355, 0.436424
  0.4327, 0.437086
  0.4122, 0.437748
  0.4076, 0.435762
  0.3115, 0.435762
